YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 03 05 08  73  4.8  6.0  1.64 11.11  6.88 999 1016.6  24.6  25.1 999.0 99.0
98 03 05 09  67  4.6  5.4  1.63 11.11  6.93 999 1016.6  24.3  25.1 999.0 99.0
98 03 05 10  70  4.7  5.5  1.84 11.11  7.07 999 1016.4  24.0  25.1 999.0 99.0
98 03 05 11  66  4.9  5.9  1.81 11.11  6.87 999 1016.2  24.1  25.0 999.0 99.0
98 03 05 12  77  5.3  6.5  1.67 11.11  6.68 999 1015.5  24.2  25.0 999.0 99.0
98 03 05 13  86  6.0  6.9  1.70 10.00  6.65 999 1014.9  24.0  25.1 999.0 99.0
98 03 05 14  91  6.0  7.0  1.77 11.11  6.78 999 1014.7  23.8  25.0 999.0 99.0
98 03 05 15  88  4.8  5.8  1.57 11.11  6.50 999 1015.1  23.9  25.0 999.0 99.0
98 03 05 16  78  4.4  5.3  1.58 11.11  6.48 999 1015.7  24.2  25.0 999.0 99.0
98 03 05 17  92  5.6  6.6  1.71 12.50  6.74 999 1016.0  23.8  24.9 999.0 99.0
98 03 05 18  99  5.6  6.5  1.46 11.11  5.88 999 1016.4  24.2  24.9 999.0 99.0
98 03 05 19  81  4.3  5.3  1.71 12.50  6.69 999 1017.3  24.1  24.9 999.0 99.0
98 03 05 20 112  5.3  6.1  1.47 12.50  6.21 999 1017.3  24.4  25.0 999.0 99.0
98 03 05 21 114  4.3  5.7  1.54 12.50  6.07 999 1017.4  24.1  25.0 999.0 99.0
98 03 05 22 105  3.4  4.4  1.48 12.50  6.26 999 1017.4  24.6  25.1 999.0 99.0
98 03 05 23  70  1.1  2.1  1.48 12.50  6.18 999 1017.1  24.9  25.3 999.0 99.0
98 03 06 00 100  2.9  3.8  1.39 12.50  6.25 999 1015.8  24.5  25.6 999.0 99.0
98 03 06 01 110  3.6  4.5  1.46 12.50  6.53 999 1014.6  24.6  25.8 999.0 99.0
98 03 06 02 133  4.0  5.1  1.36 11.11  6.32 999 1013.9  24.8  25.7 999.0 99.0
98 03 06 03 124  4.5  5.9  1.32 11.11  6.55 999 1013.9  24.9  25.6 999.0 99.0
98 03 06 04 162  4.6  5.8  1.19 11.11  5.65 999 1014.1  23.5  25.4 999.0 99.0
98 03 06 05 125  3.5  4.3  1.30 11.11  5.81 999 1014.2  24.4  25.3 999.0 99.0
98 03 06 06 106  1.7  2.7  1.21  9.09  5.82 999 1015.2  24.2  25.2 999.0 99.0
98 03 06 07 121  2.7  4.1  1.23 11.11  5.94 999 1015.8  24.1  25.2 999.0 99.0
98 03 06 08 142  3.8  5.0  1.37 10.00  6.10 999 1016.3  24.3  25.1 999.0 99.0
98 03 06 09 115  3.6  4.3  1.23 11.11  5.84 999 1016.6  24.7  25.1 999.0 99.0
98 03 06 10 116  2.6  3.3  1.44 11.11  6.16 999 1016.8  24.5  25.1 999.0 99.0
98 03 06 11  98  1.9  2.7  1.33 11.11  5.95 999 1016.6  24.3  25.1 999.0 99.0
98 03 06 12 115  2.4  3.2  1.39 10.00  5.90 999 1016.0  24.2  25.1 999.0 99.0
98 03 06 13 105  2.6  3.9  1.34  9.09  5.80 999 1015.8  24.0  25.0 999.0 99.0
98 03 06 14 105  2.9  3.6  1.42 16.67  6.70 999 1015.5  24.0  25.1 999.0 99.0
98 03 06 15 117  4.1  5.3  1.52 16.67  6.72 999 1015.0  23.9  25.0 999.0 99.0
98 03 06 16 116  4.0  5.0  1.41 16.67  6.28 999 1015.5  24.0  25.0 999.0 99.0
98 03 06 17 128  4.5  5.3  1.61 16.67  7.01 999 1016.3  23.9  25.0 999.0 99.0
98 03 06 18 117  4.6  5.5  1.60 16.67  6.83 999 1017.1  24.3  25.0 999.0 99.0
98 03 06 19 122  5.3  6.3  1.84 16.67  7.45 999 1017.4  24.5  25.1 999.0 99.0
98 03 06 20 117  4.8  6.0  1.97 16.67  7.51 999 1017.7  24.3  25.1 999.0 99.0
98 03 06 21 122  4.3  5.8  1.89 16.67  7.29 999 1017.8  24.2  25.2 999.0 99.0
98 03 06 22 121  4.1  5.6  1.99 16.67  7.34 999 1017.4  24.3  25.2 999.0 99.0
98 03 06 23 129  4.4  5.7  2.00 16.67  8.13 999 1016.4  24.5  25.3 999.0 99.0
98 03 07 00 127  4.4  5.6  1.97 16.67  7.87 999 1015.4  24.5  25.4 999.0 99.0
98 03 07 01 126  4.4  5.6  1.89 16.67  7.75 999 1014.6  24.6  25.4 999.0 99.0
98 03 07 02 128  3.3  4.2  1.94 16.67  7.74 999 1014.3  24.6  25.5 999.0 99.0
98 03 07 03 124  2.9  4.0  2.15 16.67  8.68 999 1014.6  24.8  25.5 999.0 99.0
98 03 07 04 129  3.3  4.5  2.11 16.67  8.83 999 1014.7  24.6  25.5 999.0 99.0
98 03 07 05 129  2.4  3.6  2.00 14.29  8.40 999 1015.2  24.3  25.4 999.0 99.0
98 03 07 06 120  3.1  3.9  2.16 16.67  8.89 999 1015.6  24.3  25.3 999.0 99.0
98 03 07 07 112  3.1  4.3  2.03 14.29  8.51 999 1016.4  24.7  25.3 999.0 99.0
98 03 07 08 104  2.7  3.6  2.04 14.29  8.55 999 1017.1  24.3  25.3 999.0 99.0
98 03 07 09  91  2.2  2.8  1.93 14.29  8.27 999 1017.4  24.4  25.2 999.0 99.0
98 03 07 10  83  2.2  2.9  1.95 14.29  8.61 999 1017.1  24.3  25.2 999.0 99.0
98 03 07 11  71  1.5  2.4  1.73 14.29  8.09 999 1017.0  24.2  25.2 999.0 99.0
98 03 07 12 100  1.9  2.7  1.91 14.29  8.33 999 1016.6  24.0  25.2 999.0 99.0
98 03 07 13 103  1.9  2.7  1.82 14.29  8.05 999 1016.0  24.0  25.2 999.0 99.0
98 03 07 14 100  1.3  2.0  1.99 14.29  8.60 999 1015.6  23.9  25.1 999.0 99.0
98 03 07 15 113  2.0  3.1  2.03 14.29  8.49 999 1015.4  23.9  25.1 999.0 99.0
98 03 07 16 110  2.2  3.1  1.82 14.29  7.99 999 1015.5  23.7  25.1 999.0 99.0
98 03 07 17 107  2.1  3.1  1.82 14.29  7.97 999 1015.8  23.7  25.1 999.0 99.0
98 03 07 18 115  1.5  2.2  1.93 14.29  8.22 999 1016.7  24.3  25.1 999.0 99.0
98 03 07 19 113  1.7  2.5  1.94 14.29  8.26 999 1017.1  24.8  25.2 999.0 99.0
98 03 07 20  85  2.5  3.5  1.89 14.29  8.12 999 1017.6  24.4  25.3 999.0 99.0
98 03 07 21  98  3.0  3.9  1.96 12.50  8.16 999 1017.5  24.5  25.4 999.0 99.0
98 03 07 22 110  2.9  4.0  1.88 14.29  7.98 999 1016.9  24.4  25.5 999.0 99.0
98 03 07 23 115  2.0  3.1  2.19 14.29  8.95 999 1016.0  24.3  25.7 999.0 99.0
98 03 08 00 130  1.6  2.5  1.70 14.29  7.82 999 1015.1  24.5  26.0 999.0 99.0
98 03 08 01 118  1.3  2.5  1.66 14.29  7.69 999 1014.1  24.9  26.3 999.0 99.0
98 03 08 02  51   .9  1.8  1.72 12.50  8.00 999 1013.8  25.0  26.3 999.0 99.0
98 03 08 03  69   .4  1.7  1.75 12.50  7.80 999 1013.8  25.3  26.3 999.0 99.0
98 03 08 04  64  1.5  2.5  1.64 12.50  7.69 999 1013.9  25.0  26.4 999.0 99.0
98 03 08 05  10  1.7  2.8  1.56 12.50  7.59 999 1014.4  24.6  26.2 999.0 99.0
98 03 08 06  18  2.8  3.9  1.56 12.50  7.77 999 1015.1  24.4  26.1 999.0 99.0
98 03 08 07  18  2.6  3.5  1.77 12.50  8.26 999 1015.9  24.5  25.9 999.0 99.0
98 03 08 08  27  3.4  4.5  1.83 12.50  8.34 999 1016.0  24.5  25.7 999.0 99.0
98 03 08 09  29  3.7  4.6  1.69 12.50  8.16 999 1016.1  24.5  25.6 999.0 99.0
98 03 08 10  28  2.7  3.6  1.72 12.50  8.27 999 1015.8  24.6  25.5 999.0 99.0
98 03 08 11  35  1.4  2.3  1.79 12.50  8.29 999 1015.4  24.3  25.4 999.0 99.0
98 03 08 12  29  2.0  3.0  1.66 12.50  8.25 999 1015.0  24.1  25.3 999.0 99.0
98 03 08 13  30  2.3  3.0  1.66 12.50  8.34 999 1014.5  24.0  25.3 999.0 99.0
98 03 08 14  55  1.7  2.9  1.89 12.50  8.65 999 1014.0  23.9  25.3 999.0 99.0
98 03 08 15  21   .7  1.9  1.97 12.50  8.76 999 1013.8  23.9  25.3 999.0 99.0
98 03 08 16  11  3.9  4.8  1.68 12.50  8.13 999 1014.1  23.9  25.3 999.0 99.0
98 03 08 17  66  6.8  7.9  1.81 11.11  8.12 999 1014.9  23.0  25.2 999.0 99.0
98 03 08 18  60  5.0  6.1  1.72 12.50  7.73 999 1015.7  23.5  25.2 999.0 99.0
98 03 08 19  42  2.5  3.1  1.61 11.11  8.09 999 1016.3  24.0  25.2 999.0 99.0
98 03 08 20  63  2.7  3.5  1.59 12.50  7.77 999 1016.8  24.5  25.2 999.0 99.0
98 03 08 21  66  2.3  3.3  1.92 12.50  8.52 999 1016.8  24.5  25.3 999.0 99.0
98 03 08 22  57  2.2  3.0  1.72 11.11  8.11 999 1016.4  24.5  25.5 999.0 99.0
98 03 08 23  49   .5  1.5  1.63 11.11  7.86 999 1015.5  25.0  25.8 999.0 99.0
98 03 09 00  60   .9  1.7  1.43 11.11  7.41 999 1014.7  25.1  26.4 999.0 99.0
98 03 09 01  61   .4  1.1  1.59 12.50  7.97 999 1014.1  25.2  26.8 999.0 99.0
98 03 09 02  31  1.3  2.6  1.57 11.11  7.73 999 1013.5  25.5  27.0 999.0 99.0
98 03 09 03  20  1.2  1.9  1.38 11.11  7.57 999 1013.6  25.4  27.1 999.0 99.0
98 03 09 04  10  1.4  3.3  1.65 11.11  8.33 999 1013.9  25.7  26.8 999.0 99.0
98 03 09 05  22  1.9  2.9  1.37 11.11  7.51 999 1014.4  24.9  26.2 999.0 99.0
98 03 09 06   7  1.9  2.9  1.55 11.11  8.10 999 1015.1  24.8  25.8 999.0 99.0
98 03 09 07   7  2.7  3.8  1.56 11.11  8.27 999 1015.8  24.9  25.6 999.0 99.0
98 03 09 08  12  2.6  3.7  1.41 11.11  7.95 999 1016.3  24.9  25.5 999.0 99.0
98 03 09 09  14  3.7  4.7  1.40 11.11  7.64 999 1016.6  24.9  25.5 999.0 99.0
98 03 09 10  27  4.0  5.1  1.37 10.00  7.46 999 1016.5  24.7  25.7 999.0 99.0
98 03 09 11  19  4.3  5.3  1.51 11.11  7.69 999 1016.2  24.5  25.6 999.0 99.0
98 03 09 12  13  4.5  5.6  1.42 11.11  7.28 999 1016.0  24.3  25.5 999.0 99.0
98 03 09 13  17  4.0  5.1  1.47 10.00  7.32 999 1015.8  24.0  25.5 999.0 99.0
98 03 09 14  29  4.2  5.2  1.40 11.11  7.39 999 1015.5  24.4  25.4 999.0 99.0
98 03 09 15  32  4.6  5.6  1.37 11.11  7.03 999 1015.6  24.4  25.4 999.0 99.0
98 03 09 16  30  5.1  6.4  1.31 11.11  6.69 999 1015.9  24.3  25.3 999.0 99.0
98 03 09 17  36  5.3  6.1  1.32 11.11  6.72 999 1016.6  24.1  25.3 999.0 99.0
98 03 09 18  35  5.2  6.2  1.43 11.11  6.89 999 1017.1  24.4  25.2 999.0 99.0
98 03 09 19  46  5.0  6.5  1.36 12.50  6.53 999 1017.9  24.9  25.2 999.0 99.0
98 03 09 20  44  4.5  6.8  1.52 14.29  7.25 999 1018.7  24.3  25.3 999.0 99.0
98 03 09 21  40  5.5  6.3  1.39 12.50  6.44 999 1018.7  24.7  25.4 999.0 99.0
98 03 09 22  49  5.0  6.4  1.86 25.00  8.14 999 1018.1  24.7  25.5 999.0 99.0
98 03 09 23  62  5.3  6.3  1.65 12.50  7.44 999 1017.6  24.7  25.6 999.0 99.0
98 03 10 00  74  4.4  5.3  1.92 25.00  8.45 999 1016.7  24.8  25.7 999.0 99.0
98 03 10 01  71  4.2  5.4  1.70 14.29  7.64 999 1016.3  25.0  25.8 999.0 99.0
98 03 10 02  86  4.1  6.2  2.00 25.00  8.79 999 1016.0  24.9  25.8 999.0 99.0
98 03 10 03 124  2.8  4.1  2.06 14.29  8.94 999 1016.3  23.8  25.8 999.0 99.0
98 03 10 04 137   .8  1.7  2.16 25.00  9.48 999 1016.5  25.4  25.8 999.0 99.0
98 03 10 05 103  1.9  3.0  2.70 25.00 11.17 999 1016.9  24.6  25.7 999.0 99.0
98 03 10 06  56  1.7  2.5  2.08 20.00  9.64 999 1017.6  24.4  25.6 999.0 99.0
98 03 10 07  78  2.8  4.4  2.32 20.00 10.92 999 1018.2  24.1  25.6 999.0 99.0
98 03 10 08  88  3.0  4.0  2.45 20.00 11.62 999 1018.5  24.0  25.6 999.0 99.0
98 03 10 09  69  3.1  3.9  2.23 20.00 10.89 999 1018.5  24.4  25.5 999.0 99.0
98 03 10 10  65  3.2  4.3  1.97 20.00  9.86 999 1018.2  24.3  25.5 999.0 99.0
98 03 10 11  45  4.0  5.1  1.98 20.00 10.14 999 1017.9  23.9  25.5 999.0 99.0
98 03 10 12  41  3.9  5.3  2.64 20.00 11.99 999 1017.7  24.1  25.4 999.0 99.0
98 03 10 13  40  4.0  5.1  2.22 20.00 10.71 999 1017.4  24.1  25.4 999.0 99.0
98 03 10 14  41  4.3  5.6  2.68 20.00 11.61 999 1017.1  24.0  25.4 999.0 99.0
98 03 10 15  40  5.1  6.1  2.30 20.00 10.13 999 1017.0  23.9  25.4 999.0 99.0
98 03 10 16  58  5.1  6.5  2.19 20.00  9.16 999 1017.2  23.8  25.3 999.0 99.0
98 03 10 17  61  5.2  6.6  2.27 16.67  9.26 999 1017.7  24.2  25.3 999.0 99.0
98 03 10 18  60  5.2  6.4  2.28 16.67  8.75 999 1018.5  24.3  25.2 999.0 99.0
98 03 10 19  73  5.3  6.1  2.11 16.67  8.55 999 1019.3  24.4  25.2 999.0 99.0
98 03 10 20  73  5.3  6.9  2.47 16.67  9.13 999 1019.8  24.7  25.3 999.0 99.0
98 03 10 21  78  5.5  6.8  2.59 16.67  9.39 999 1020.0  24.8  25.3 999.0 99.0
98 03 10 22  87  4.6  5.5  2.44 16.67  8.83 999 1019.9  24.8  25.4 999.0 99.0
98 03 10 23  76  4.7  5.6  2.72 14.29  9.18 999 1019.2  24.9  25.4 999.0 99.0
98 03 11 00  69  4.3  5.5  2.58 16.67  8.69 999 1018.4  24.5  25.5 999.0 99.0
98 03 11 01  53  5.3  6.8  2.70 16.67  9.08 999 1017.9  24.7  25.5 999.0 99.0
98 03 11 02  50  5.0  6.3  2.86 16.67  9.38 999 1017.0  24.8  25.5 999.0 99.0
98 03 11 03  65  5.4  6.5  3.15 16.67  9.79 999 1016.8  24.9  25.5 999.0 99.0
98 03 11 04  65  5.3  6.7  2.78 14.29  9.09 999 1017.3  24.8  25.4 999.0 99.0
98 03 11 05  63  5.2  6.8  2.58 16.67  9.06 999 1017.6  25.2  25.3 999.0 99.0
98 03 11 06  64  6.2  7.6  2.79 14.29  8.98 999 1018.0  24.6  25.3 999.0 99.0
98 03 11 07  70  6.5  8.0  2.56 14.29  8.32 999 1018.8  24.7  25.2 999.0 99.0
98 03 11 08  78  6.4  7.7  2.52 14.29  7.98 999 1019.3  24.7  25.2 999.0 99.0
98 03 11 09  74  6.4  7.6  2.20 14.29  7.30 999 1019.6  24.4  25.2 999.0 99.0
98 03 11 10  88  6.5  8.8  2.76 16.67  8.48 999 1019.6  24.5  25.1 999.0 99.0
98 03 11 11  86  6.1  7.6  2.47 12.50  7.59 999 1019.3  24.6  25.1 999.0 99.0
98 03 11 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 03 11 13  73  5.0  6.1  2.29 12.50  7.46 999 1018.3  24.0  25.1 999.0 99.0
98 03 11 14  70  5.8  7.1  2.29 14.29  7.15 999 1018.4  24.2  25.1 999.0 99.0
98 03 11 15  72  6.2  7.6  2.26 14.29  7.28 999 1018.2  24.0  25.1 999.0 99.0
98 03 11 16  79  6.5  7.6  2.02 14.29  6.86 999 1018.3  24.4  25.1 999.0 99.0
98 03 11 17  88  5.8  6.9  2.37 14.29  7.44 999 1019.0  23.8  25.1 999.0 99.0
98 03 11 18  88  5.2  6.2  2.19 14.29  7.10 999 1019.8  24.4  25.1 999.0 99.0
98 03 11 19  79  4.9  6.3  2.22 14.29  7.28 999 1020.1  24.6  25.1 999.0 99.0
98 03 11 20  76  5.4  6.5  1.89 14.29  6.67 999 1020.4  24.9  25.1 999.0 99.0
98 03 11 21  89  5.6  6.7  2.02 14.29  7.01 999 1020.5  24.6  25.2 999.0 99.0
98 03 11 22 113  6.4  7.8  2.00 14.29  6.92 999 1020.0  24.7  25.3 999.0 99.0
98 03 11 23 106  6.2  7.3  2.02 14.29  6.65 999 1019.3  24.7  25.3 999.0 99.0
98 03 12 00 110  5.6  6.9  2.20 12.50  7.07 999 1018.3  24.7  25.4 999.0 99.0
98 03 12 01 109  5.3  6.7  2.22 12.50  7.30 999 1017.7  24.3  25.4 999.0 99.0
98 03 12 02 117  4.7  6.2  2.03 14.29  6.85 999 1017.5  24.8  25.4 999.0 99.0
98 03 12 03  98  4.3  5.7  2.08 14.29  6.90 999 1017.3  24.9  25.4 999.0 99.0
98 03 12 04  92  4.8  5.9  2.06 14.29  7.05 999 1017.6  24.6  25.4 999.0 99.0
98 03 12 05  89  5.3  6.7  1.97 14.29  7.01 999 1018.2  24.8  25.4 999.0 99.0
98 03 12 06  98  5.9  7.3  2.08 12.50  6.79 999 1018.7  24.6  25.3 999.0 99.0
98 03 12 07  92  6.3  7.4  2.09 12.50  6.72 999 1019.3  24.7  25.2 999.0 99.0
98 03 12 08  92  6.1  7.6  2.26 20.00  7.17 999 1019.6  24.8  25.2 999.0 99.0
98 03 12 09  91  6.3  7.6  2.16 16.67  6.88 999 1019.5  24.6  25.1 999.0 99.0
98 03 12 10 101  5.8  7.1  2.51 20.00  7.68 999 1019.3  24.4  25.2 999.0 99.0
98 03 12 11 102  5.9  7.3  2.78 20.00  7.89 999 1019.2  24.3  25.2 999.0 99.0
98 03 12 12  90  5.8  6.9  3.08 20.00  9.08 999 1018.6  24.3  25.2 999.0 99.0
98 03 12 13  96  6.1  7.7  3.06 20.00  8.86 999 1018.4  24.1  25.2 999.0 99.0
98 03 12 14 100  5.8  7.3  3.42 20.00  9.67 999 1017.8  24.2  25.1 999.0 99.0
98 03 12 15  98  5.7  7.1  3.72 20.00 10.58 999 1017.7  24.2  25.1 999.0 99.0
98 03 12 16  94  6.6  8.2  4.06 16.67 10.34 999 1018.1  24.4  25.1 999.0 99.0
98 03 12 17 104  7.0  8.4  3.89 20.00  9.82 999 1018.8  23.9  25.1 999.0 99.0
98 03 12 18 102  6.7  8.2  3.30 16.67  8.84 999 1019.3  24.4  25.1 999.0 99.0
98 03 12 19  98  6.8  8.5  3.49 16.67  9.17 999 1019.9  24.7  25.1 999.0 99.0
98 03 12 20 106  7.2  8.6  3.15 20.00  8.54 999 1020.2  24.7  25.1 999.0 99.0
98 03 12 21 111  7.2  8.9  3.44 16.67  8.65 999 1020.0  24.8  25.1 999.0 99.0
98 03 12 22 106  7.1  8.7  3.40 16.67  9.45 999 1019.5  25.0  25.1 999.0 99.0
98 03 12 23 102  6.3  8.1  3.19 16.67  8.58 999 1018.5  24.7  25.2 999.0 99.0
98 03 13 00 106  6.1  7.5  3.59 16.67  9.34 999 1017.5  24.7  25.2 999.0 99.0
98 03 13 01  85  5.9  7.1  2.97 16.67  8.48 999 1016.6  24.7  25.2 999.0 99.0
98 03 13 02  84  5.3  7.1  3.19 16.67  8.87 999 1016.0  24.7  25.3 999.0 99.0
98 03 13 03  94  5.8  7.3  3.08 16.67  8.81 999 1016.2  25.1  25.3 999.0 99.0
98 03 13 04 102  5.5  6.8  3.23 16.67  8.91 999 1016.6  24.9  25.2 999.0 99.0
98 03 13 05  89  6.1  7.4  3.06 16.67  8.95 999 1016.8  24.2  25.2 999.0 99.0
98 03 13 06  96  6.2  7.4  2.81 16.67  8.50 999 1017.4  24.8  25.2 999.0 99.0
98 03 13 07  89  5.7  6.7  2.60 14.29  7.91 999 1018.1  24.5  25.2 999.0 99.0
98 03 13 08  83  5.6  6.7  2.62 16.67  8.05 999 1018.6  24.5  25.1 999.0 99.0
98 03 13 09  95  6.2  7.3  2.37 14.29  7.25 999 1018.9  24.6  25.1 999.0 99.0
98 03 13 10 106  5.4  6.7  2.25 14.29  7.29 999 1018.8  24.3  25.1 999.0 99.0
98 03 13 11 114  5.8  6.9  2.38 16.67  7.79 999 1018.6  24.4  25.1 999.0 99.0
98 03 13 12 104  4.9  5.9  2.10 14.29  6.81 999 1018.2  24.3  25.1 999.0 99.0
98 03 13 13 114  5.4  6.4  2.17 12.50  7.07 999 1017.7  24.2  25.0 999.0 99.0
98 03 13 14 108  5.6  7.1  2.31 14.29  7.53 999 1017.6  23.9  25.0 999.0 99.0
98 03 13 15 100  4.9  6.1  2.31 14.29  7.19 999 1017.7  23.9  25.0 999.0 99.0
98 03 13 16 104  5.2  6.6  2.30 14.29  7.28 999 1017.9  23.7  25.0 999.0 99.0
98 03 13 17  99  4.9  5.8  2.26 14.29  7.16 999 1018.6  23.9  25.0 999.0 99.0
98 03 13 18  94  4.6  6.6  2.02 14.29  6.60 999 1019.4  24.2  25.0 999.0 99.0
98 03 13 19 106  5.5  6.9  2.12 14.29  7.00 999 1020.1  24.6  25.0 999.0 99.0
98 03 13 20 100  5.6  6.7  2.01 14.29  6.91 999 1020.5  24.7  25.0 999.0 99.0
98 03 13 21 105  5.5  6.6  2.19 16.67  7.35 999 1020.5  24.6  25.0 999.0 99.0
98 03 13 22  98  5.0  6.1  2.19 20.00  7.41 999 1019.9  24.8  25.1 999.0 99.0
98 03 13 23  87  7.2  8.5  2.29 20.00  7.40 999 1019.0  24.6  25.1 999.0 99.0
98 03 14 00  84  7.2  8.7  2.37 20.00  7.57 999 1017.9  24.8  25.1 999.0 99.0
98 03 14 01  88  6.5  7.9  3.00 20.00  8.75 999 1017.3  24.7  25.1 999.0 99.0
98 03 14 02  88  6.9  8.5  2.84 20.00  8.23 999 1016.7  24.6  25.1 999.0 99.0
98 03 14 03  88  7.7  9.5  3.35 20.00  8.70 999 1016.5  24.7  25.1 999.0 99.0
98 03 14 04  89  7.5  9.1  3.67 20.00  9.33 999 1016.5  24.8  25.1 999.0 99.0
98 03 14 05 107  7.9  9.5  4.13 20.00  9.97 999 1016.6  24.3  25.1 999.0 99.0
98 03 14 06 104  7.5  9.6  4.41 20.00 10.64 999 1017.1  24.8  25.1 999.0 99.0
98 03 14 07  92  7.1  8.3  4.54 20.00 11.13 999 1017.5  24.6  25.1 999.0 99.0
98 03 14 08  91  6.5  8.0  4.22 16.67 10.99 999 1018.2  24.5  25.0 999.0 99.0
98 03 14 09  89  6.9  8.9  4.39 20.00 11.20 999 1018.5  24.5  25.0 999.0 99.0
98 03 14 10  93  7.2  9.4  5.65 20.00 12.48 999 1018.2  24.3  25.0 999.0 99.0
98 03 14 11  88  7.1  8.5  4.50 16.67 11.41 999 1018.0  24.5  25.0 999.0 99.0
98 03 14 12  86  6.4  7.9  3.99 16.67 10.37 999 1018.2  24.6  25.0 999.0 99.0
98 03 14 13  89  5.9  7.7  4.27 16.67 10.90 999 1018.2  24.4  25.0 999.0 99.0
98 03 14 14  95  5.9  7.7  4.29 16.67 11.16 999 1017.9  24.3  25.0 999.0 99.0
98 03 14 15  91  4.8  6.2  3.70 16.67  9.93 999 1018.3  24.4  25.0 999.0 99.0
98 03 14 16 105  6.1  8.0  4.23 16.67 11.44 999 1018.5  24.2  24.9 999.0 99.0
98 03 14 17 100  6.5  8.6  4.45 16.67 11.41 999 1018.8  24.0  24.9 999.0 99.0
98 03 14 18  92  5.9  6.9  4.37 16.67 11.13 999 1019.8  24.4  24.9 999.0 99.0
98 03 14 19  74  5.8  6.7  3.68 16.67 10.14 999 1020.1  24.6  25.0 999.0 99.0
98 03 14 20  74  6.9  8.4  3.90 16.67 10.61 999 1020.4  24.7  25.0 999.0 99.0
98 03 14 21  84  6.4  7.6  3.40 16.67  9.77 999 1020.2  24.5  25.0 999.0 99.0
98 03 14 22  82  5.9  6.9  3.46 16.67  9.86 999 1019.6  24.7  25.1 999.0 99.0
98 03 14 23  70  4.8  6.6  3.80 16.67 10.57 999 1019.3  24.7  25.2 999.0 99.0
98 03 15 00  64  5.1  6.1  4.11 16.67 10.94 999 1018.5  24.7  25.2 999.0 99.0
98 03 15 01  72  4.8  5.9  3.98 16.67 10.89 999 1017.6  24.8  25.3 999.0 99.0
98 03 15 02  72  5.0  6.3  3.68 14.29 10.23 999 1017.0  24.8  25.4 999.0 99.0
98 03 15 03  57  5.0  6.1  3.79 14.29 10.20 999 1017.1  24.9  25.3 999.0 99.0
98 03 15 04  61  5.1  6.3  3.41 16.67  9.86 999 1017.4  24.9  25.2 999.0 99.0
98 03 15 05  62  5.7  7.1  4.47 16.67 10.98 999 1017.7  24.5  25.2 999.0 99.0
98 03 15 06  64  5.7  7.4  3.86 16.67 10.31 999 1018.2  24.6  25.1 999.0 99.0
98 03 15 07  67  6.1  7.3  3.80 16.67  9.99 999 1019.0  24.3  25.1 999.0 99.0
98 03 15 08  62  5.5  6.6  3.34 16.67  9.55 999 1019.5  24.5  25.1 999.0 99.0
98 03 15 09  71  6.9  7.9  3.55 16.67  9.80 999 1019.3  24.6  25.0 999.0 99.0
98 03 15 10  72  6.8  8.7  3.42 14.29  9.40 999 1019.3  23.9  25.0 999.0 99.0
98 03 15 11  74  6.3  7.7  3.48 14.29  9.27 999 1019.2  24.6  24.9 999.0 99.0
98 03 15 12  70  6.3  7.5  3.14 14.29  8.61 999 1018.8  24.2  24.9 999.0 99.0
98 03 15 13  75  6.7  8.1  3.55 14.29  9.63 999 1018.2  24.2  24.9 999.0 99.0
98 03 15 14  82  7.6  8.9  3.04 14.29  8.06 999 1017.7  24.1  24.9 999.0 99.0
98 03 15 15  85  6.7  8.1  3.01 14.29  8.65 999 1018.0  24.0  24.9 999.0 99.0
98 03 15 16  88  5.8  7.3  3.12 14.29  8.24 999 1018.6  24.4  24.9 999.0 99.0
98 03 15 17  88  5.5  7.1  3.34 14.29  8.65 999 1019.0  24.3  24.9 999.0 99.0
98 03 15 18  84  4.6  6.2  3.03 14.29  8.35 999 1019.7  24.6  24.9 999.0 99.0
98 03 15 19  76  3.9  4.9  3.30 14.29  9.26 999 1020.3  24.7  24.9 999.0 99.0
98 03 15 20  91  3.7  5.1  3.20 14.29  9.13 999 1020.4  25.1  24.9 999.0 99.0
98 03 15 21  60  5.7  6.9  3.22 14.29  9.32 999 1020.2  24.7  25.0 999.0 99.0
98 03 15 22  50  5.4  6.6  3.10 14.29  8.92 999 1019.9  24.7  25.0 999.0 99.0
98 03 15 23  61  4.9  6.3  3.24 14.29  9.34 999 1019.1  24.4  25.0 999.0 99.0
98 03 16 00  50  4.6  5.8  3.47 14.29  9.44 999 1018.7  24.8  25.1 999.0 99.0
98 03 16 01  45  5.0  6.1  2.92 14.29  8.82 999 1018.1  24.8  25.2 999.0 99.0
98 03 16 02  36  5.2  6.0  3.24 14.29  8.90 999 1017.7  24.2  25.2 999.0 99.0
98 03 16 03  38  5.0  6.3  3.26 14.29  9.22 999 1017.4  24.7  25.2 999.0 99.0
98 03 16 04  32  4.8  6.1  3.35 14.29  9.14 999 1017.4  24.9  25.1 999.0 99.0
98 03 16 05  14  4.1  5.3  2.97 14.29  8.94 999 1017.7  24.4  25.0 999.0 99.0
98 03 16 06  25  4.6  5.8  3.25 14.29  9.23 999 1018.3  24.4  25.0 999.0 99.0
