YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 03 16 06  60  5.2  6.3  2.44  9.09  6.71 999 1017.4  24.3  25.1 999.0 99.0
1999 03 16 07  73  5.0  6.0  2.34  9.09  6.54 999 1017.9  24.5  24.9 999.0 99.0
1999 03 16 08  66  8.0  9.8  2.20  9.09  6.27 999 1018.3  23.0  24.9 999.0 99.0
1999 03 16 09  81  4.2  5.3  2.03  9.09  5.82 999 1018.7  23.9  24.8 999.0 99.0
1999 03 16 10  32  4.8  5.7  2.62  9.09  7.12 999 1018.8  23.9  24.8 999.0 99.0
1999 03 16 11  64  5.1  7.2  2.05  8.33  6.38 999 1018.4  22.9  24.8 999.0 99.0
1999 03 16 12  54  6.6  7.7  2.30  9.09  6.58 999 1017.7  23.7  24.8 999.0 99.0
1999 03 16 13  49  5.6  6.9  2.24  9.09  6.35 999 1016.7  23.9  24.8 999.0 99.0
1999 03 16 14  52  6.3  7.5  2.30  9.09  6.41 999 1016.3  23.8  24.8 999.0 99.0
1999 03 16 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 03 16 16  51  6.3  7.5  2.25  9.09  6.48 999 1016.2  23.5  24.7 999.0 99.0
1999 03 16 17  64  5.5  6.6  2.09  8.33  6.34 999 1016.6  23.7  24.8 999.0 99.0
1999 03 16 18  63  6.2  7.5  2.06  9.09  6.25 999 1017.1  24.3  24.8 999.0 99.0
1999 03 16 19  73  7.1  8.7  1.95  9.09  6.05 999 1017.9  22.9  24.8 999.0 99.0
1999 03 16 20  64  7.1  9.7  2.12  9.09  6.24 999 1018.3  23.5  24.8 999.0 99.0
1999 03 16 21  36  5.0  7.6  2.04  9.09  6.15 999 1018.4  22.7  24.8 999.0 99.0
1999 03 16 22  19  4.9  6.1  2.00  9.09  6.20 999 1017.9  23.5  24.9 999.0 99.0
1999 03 16 23  83  5.0  6.1  2.08  9.09  6.29 999 1017.1  24.4  25.0 999.0 99.0
1999 03 17 00  70  4.7  5.8  2.12  9.09  6.31 999 1016.4  24.7  25.1 999.0 99.0
1999 03 17 01  60  5.1  6.1  2.03  9.09  6.51 999 1016.1  24.6  25.1 999.0 99.0
1999 03 17 02  58  5.1  6.1  2.29 20.00  7.07 999 1016.0  24.5  25.1 999.0 99.0
1999 03 17 03  52  4.9  6.2  2.03  8.33  6.34 999 1015.7  24.4  25.1 999.0 99.0
1999 03 17 04  44 10.9 12.8  2.21  8.33  6.48 999 1015.9  22.2  25.0 999.0 99.0
1999 03 17 05  65  9.1 11.2  2.41 20.00  6.33 999 1016.5  23.5  24.9 999.0 99.0
1999 03 17 06  63  8.8 11.0  2.75 16.67  6.78 999 1017.1  23.1  24.9 999.0 99.0
1999 03 17 07  63  9.7 11.8  2.63 16.67  6.14 999 1017.4  24.1  24.8 999.0 99.0
1999 03 17 08  64  9.7 11.8  2.91 16.67  6.58 999 1018.0  24.2  24.8 999.0 99.0
1999 03 17 09  58  8.9 10.7  3.01 16.67  7.09 999 1018.5  24.1  24.8 999.0 99.0
1999 03 17 10  55  7.7  9.1  3.09 16.67  7.28 999 1018.5  24.3  24.8 999.0 99.0
1999 03 17 11  50  8.7 10.3  2.83 16.67  6.76 999 1018.2  24.1  24.8 999.0 99.0
1999 03 17 12  54  9.0 10.1  2.69 16.67  6.39 999 1017.7  23.7  24.8 999.0 99.0
1999 03 17 13  46  9.1 10.4  2.48 16.67  6.24 999 1017.2  23.6  24.8 999.0 99.0
1999 03 17 14  55  8.9 10.4  2.55 16.67  6.46 999 1016.8  23.7  24.8 999.0 99.0
1999 03 17 15  51  9.9 11.8  2.79 16.67  6.37 999 1016.3  23.7  24.7 999.0 99.0
1999 03 17 16  52  9.4 10.5  2.65 16.67  6.02 999 1016.5  23.7  24.7 999.0 99.0
1999 03 17 17  54  8.9 10.7  2.86 16.67  6.40 999 1017.2  23.6  24.8 999.0 99.0
1999 03 17 18  47  8.8 10.5  2.83 16.67  6.38 999 1017.7  24.1  24.8 999.0 99.0
1999 03 17 19  62  9.1 10.6  2.78  6.67  6.23 999 1018.5  23.8  24.8 999.0 99.0
1999 03 17 20  58  8.5 10.6  2.96 14.29  6.63 999 1018.8  24.0  24.8 999.0 99.0
1999 03 17 21  55  8.7 10.1  2.83 14.29  6.36 999 1018.5  23.9  24.8 999.0 99.0
1999 03 17 22  56  8.8 10.5  2.76 16.67  6.60 999 1018.2  23.6  24.9 999.0 99.0
1999 03 17 23  60  7.9  9.7  2.71 16.67  6.42 999 1017.6  24.0  24.9 999.0 99.0
1999 03 18 00  63  8.1  9.6  2.69 14.29  6.50 999 1016.7  23.8  24.9 999.0 99.0
1999 03 18 01  60  8.3  9.6  2.70 14.29  6.40 999 1015.9  24.0  24.9 999.0 99.0
1999 03 18 02  60  7.7  8.9  2.88 14.29  6.90 999 1015.5  24.4  25.0 999.0 99.0
1999 03 18 03  71  8.2 10.5  2.82 14.29  6.95 999 1015.5  23.8  24.9 999.0 99.0
1999 03 18 04  67  8.7 10.4  2.69 14.29  6.46 999 1015.9  24.0  25.0 999.0 99.0
1999 03 18 05  56  8.9 10.3  2.87 14.29  6.84 999 1016.3  24.3  24.9 999.0 99.0
1999 03 18 06  62  8.7  9.9  2.80  7.69  6.62 999 1016.8  23.8  24.9 999.0 99.0
1999 03 18 07  52  9.4 11.7  2.95  7.69  6.36 999 1017.6  24.2  24.9 999.0 99.0
1999 03 18 08  50  9.2 11.3  3.35 12.50  6.81 999 1017.9  24.2  24.9 999.0 99.0
1999 03 18 09  51  9.5 11.9  3.15  8.33  6.43 999 1018.2  23.7  24.9 999.0 99.0
1999 03 18 10  53  8.8 10.5  3.29  7.69  6.74 999 1018.2  23.7  24.9 999.0 99.0
1999 03 18 11  55  7.8  9.9  3.23  8.33  6.69 999 1018.5  23.7  24.9 999.0 99.0
1999 03 18 12  47  8.3  9.9  3.12  8.33  6.81 999 1018.1  23.7  24.9 999.0 99.0
1999 03 18 13  49  8.6 10.3  3.16  7.69  6.81 999 1016.9  23.8  24.9 999.0 99.0
1999 03 18 14  42  9.6 11.3  3.27  9.09  6.88 999 1016.4  23.3  24.9 999.0 99.0
1999 03 18 15  70  9.7 11.2  3.23  8.33  6.77 999 1016.4  22.1  24.9 999.0 99.0
1999 03 18 16  66  4.4  6.5  2.92  8.33  6.76 999 1016.8  22.3  24.9 999.0 99.0
1999 03 18 17  64  7.7  9.9  3.14  8.33  7.09 999 1017.0  21.8  24.8 999.0 99.0
1999 03 18 18  56 10.1 12.1  3.24  8.33  6.66 999 1017.4  23.2  24.9 999.0 99.0
1999 03 18 19  60 10.5 12.1  3.14  8.33  6.46 999 1017.8  23.7  24.9 999.0 99.0
1999 03 18 20  63  9.6 11.3  3.45  9.09  6.64 999 1018.5  24.0  24.9 999.0 99.0
1999 03 18 21  59  9.6 11.0  3.29  7.69  6.56 999 1018.5  24.0  24.9 999.0 99.0
1999 03 18 22  56  7.2  9.4  3.22  8.33  6.42 999 1018.4  23.1  24.8 999.0 99.0
1999 03 18 23  71  8.6 10.0  3.23  8.33  6.59 999 1017.7  23.8  24.9 999.0 99.0
1999 03 19 00  64  9.0 10.7  3.05  9.09  6.60 999 1016.8  23.9  24.9 999.0 99.0
1999 03 19 01  77  9.6 11.5  3.16  9.09  6.50 999 1016.1  24.2  24.9 999.0 99.0
1999 03 19 02  69  9.2 10.3  3.31  9.09  6.79 999 1016.0  24.2  24.9 999.0 99.0
1999 03 19 03 113  6.7  8.1  3.28  8.33  6.79 999 1015.8  23.2  24.9 999.0 99.0
1999 03 19 04  90  5.0  7.5  3.02  9.09  6.48 999 1016.3  23.0  24.9 999.0 99.0
1999 03 19 05 100  5.9  7.1  3.02  9.09  6.82 999 1016.6  22.9  24.9 999.0 99.0
1999 03 19 06  80  6.5  7.7  2.93  9.09  6.89 999 1016.8  23.6  24.9 999.0 99.0
1999 03 19 07  68  8.7 10.8 99.00 99.00 99.00 999 1017.4  24.0  24.9 999.0 99.0
1999 03 19 08  59  8.6 10.3  2.95  8.33  6.66 999 1018.2  23.9  24.9 999.0 99.0
1999 03 19 09  58  8.1  9.7  2.85  9.09  6.33 999 1018.3  24.4  24.9 999.0 99.0
1999 03 19 10  53  7.6  8.9  3.03  9.09  6.89 999 1018.2  24.1  24.9 999.0 99.0
1999 03 19 11  53  7.5  9.1  3.09  9.09  6.72 999 1017.9  23.6  24.9 999.0 99.0
1999 03 19 12  53  7.2  8.9  2.85  9.09  6.75 999 1017.6  23.7  24.9 999.0 99.0
1999 03 19 13  55  6.1  8.0  2.99  8.33  7.09 999 1017.0  23.6  24.9 999.0 99.0
1999 03 19 14  50  8.6 10.5  2.78  8.33  6.72 999 1016.8  22.9  24.9 999.0 99.0
1999 03 19 15  40  9.5 11.3  2.46  9.09  6.26 999 1016.5  23.4  24.9 999.0 99.0
1999 03 19 16  39  9.7 12.0  2.92  8.33  6.59 999 1016.7  23.8  24.9 999.0 99.0
1999 03 19 17  43 10.6 12.6  2.92  8.33  6.32 999 1017.3  23.6  24.9 999.0 99.0
1999 03 19 18  48 11.3 12.9  3.04  9.09  6.57 999 1017.7  23.5  24.9 999.0 99.0
1999 03 19 19  45 10.4 12.9  2.85  8.33  6.19 999 1018.7  23.6  24.8 999.0 99.0
1999 03 19 20  45 10.5 12.5  2.96  7.69  6.09 999 1019.1  23.8  24.9 999.0 99.0
1999 03 19 21  44 11.2 14.1  3.19  8.33  6.26 999 1019.2  23.7  24.9 999.0 99.0
1999 03 19 22  51 10.9 13.4  3.09  8.33  6.02 999 1019.0  23.6  24.9 999.0 99.0
1999 03 19 23  52 10.8 12.7  3.40  8.33  6.35 999 1018.3  23.9  24.9 999.0 99.0
1999 03 20 00  51 11.4 13.3  3.10  8.33  6.07 999 1017.3  23.8  24.9 999.0 99.0
1999 03 20 01  55 11.5 13.4  3.24  8.33  6.14 999 1016.6  23.5  24.9 999.0 99.0
1999 03 20 02  52 10.2 12.1  3.51  8.33  6.51 999 1016.4  23.6  24.9 999.0 99.0
1999 03 20 03  58 10.3 12.3  3.21  8.33  6.35 999 1016.3  23.6  24.8 999.0 99.0
1999 03 20 04  56 10.1 12.1  3.31  8.33  6.47 999 1016.8  23.8  24.8 999.0 99.0
1999 03 20 05  53 10.4 12.3  3.07  7.69  6.16 999 1017.7  23.6  24.8 999.0 99.0
1999 03 20 06  51 10.4 12.1  3.19  8.33  6.41 999 1018.4  23.5  24.8 999.0 99.0
1999 03 20 07  51 11.2 12.9  3.15  8.33  6.33 999 1018.8  23.9  24.8 999.0 99.0
1999 03 20 08  52 11.5 13.6  3.14  8.33  6.22 999 1019.3  23.6  24.8 999.0 99.0
1999 03 20 09  54 10.9 13.1  2.96  8.33  5.91 999 1019.2  23.6  24.8 999.0 99.0
1999 03 20 10  55 10.8 12.8  3.12  8.33  6.29 999 1019.2  23.3  24.8 999.0 99.0
1999 03 20 11  51 11.4 14.1  3.46  8.33  6.35 999 1018.9  23.4  24.8 999.0 99.0
1999 03 20 12  49 11.5 14.0  3.15  8.33  6.19 999 1018.0  23.1  24.8 999.0 99.0
1999 03 20 13  47 11.5 14.5  3.35  8.33  6.40 999 1017.3  23.2  24.7 999.0 99.0
1999 03 20 14  46 11.3 13.6  3.79  8.33  6.69 999 1016.7  23.6  24.8 999.0 99.0
1999 03 20 15  51 12.1 14.5  3.63  8.33  6.70 999 1017.1  23.3  24.7 999.0 99.0
1999 03 20 16  50 11.0 13.7  3.68  8.33  6.84 999 1017.7  23.1  24.7 999.0 99.0
1999 03 20 17  45 12.4 14.7  3.89  9.09  7.03 999 1018.0  22.7  24.7 999.0 99.0
1999 03 20 18  49 12.1 14.1  3.73  9.09  6.87 999 1018.6  23.5  24.8 999.0 99.0
1999 03 20 19  51 11.9 14.7  4.11  9.09  6.87 999 1019.6  23.0  24.7 999.0 99.0
1999 03 20 20  52 12.0 14.3  3.92  9.09  6.84 999 1019.9  23.9  24.8 999.0 99.0
1999 03 20 21  52 12.9 16.1  4.23  9.09  7.06 999 1020.0  23.6  24.8 999.0 99.0
1999 03 20 22  44 11.3 13.5  4.11  9.09  7.22 999 1020.1  23.1  24.8 999.0 99.0
1999 03 20 23  54 10.9 13.3  4.56  9.09  7.66 999 1019.1  23.4  24.8 999.0 99.0
1999 03 21 00  48 11.1 14.6  4.43  9.09  7.49 999 1018.4  22.9  24.8 999.0 99.0
1999 03 21 01  67 12.9 15.3  4.13  9.09  7.44 999 1017.8  23.3  24.8 999.0 99.0
1999 03 21 02  74 10.9 13.1  3.90 10.00  7.26 999 1017.9  20.3  24.8 999.0 99.0
1999 03 21 03  52 10.8 13.9  4.26  9.09  7.52 999 1017.6  23.4  24.8 999.0 99.0
1999 03 21 04  59 12.1 14.0  4.57  9.09  7.42 999 1017.9  21.7  24.8 999.0 99.0
1999 03 21 05  54 11.4 14.2  4.20  9.09  7.20 999 1018.5  21.4  24.8 999.0 99.0
1999 03 21 06  55 12.1 14.1  4.71  9.09  7.90 999 1019.0  23.3  24.8 999.0 99.0
1999 03 21 07  44 11.4 13.5  4.48 10.00  7.62 999 1019.7  23.2  24.8 999.0 99.0
1999 03 21 08  50 11.9 14.0  4.63  9.09  7.54 999 1020.2  23.1  24.8 999.0 99.0
1999 03 21 09  48 12.1 14.5  4.22  9.09  7.27 999 1020.4  23.6  24.7 999.0 99.0
1999 03 21 10  48 11.4 13.8  4.83 10.00  7.77 999 1020.1  23.5  24.7 999.0 99.0
1999 03 21 11  38 11.9 15.3  4.42  9.09  7.50 999 1019.6  22.5  24.7 999.0 99.0
1999 03 21 12  38 11.9 14.1  4.64 10.00  7.68 999 1019.0  23.0  24.7 999.0 99.0
1999 03 21 13  61 12.1 15.3  4.06 16.67  7.43 999 1018.5  21.8  24.7 999.0 99.0
1999 03 21 14  78 10.6 12.6  4.85  9.09  7.75 999 1018.3  22.7  24.7 999.0 99.0
1999 03 21 15  57 11.5 13.8  4.44  9.09  7.51 999 1018.2  22.9  24.7 999.0 99.0
1999 03 21 16  63 11.5 14.7  4.44  9.09  7.55 999 1018.4  22.5  24.7 999.0 99.0
1999 03 21 17  72  8.8 11.7  4.34  9.09  7.43 999 1018.9  21.5  24.7 999.0 99.0
1999 03 21 18  69 10.4 12.8  4.28  9.09  7.51 999 1019.5  21.6  24.7 999.0 99.0
1999 03 21 19  47  9.9 11.9  4.35 10.00  7.63 999 1020.2  22.1  24.7 999.0 99.0
1999 03 21 20  53 10.3 14.1  4.60 10.00  7.83 999 1020.7  23.3  24.7 999.0 99.0
1999 03 21 21  55  8.9 11.0  4.68 10.00  7.74 999 1020.8  23.2  24.7 999.0 99.0
1999 03 21 22  59 10.9 12.8  4.44 16.67  7.80 999 1020.3  23.4  24.7 999.0 99.0
1999 03 21 23  53 10.2 11.9  4.55 16.67  8.05 999 1019.9  23.6  24.7 999.0 99.0
1999 03 22 00  56 10.0 11.9  4.21 16.67  7.75 999 1019.1  24.1  24.7 999.0 99.0
1999 03 22 01  44 11.0 12.8  4.23  9.09  7.57 999 1018.6  23.3  24.7 999.0 99.0
1999 03 22 02  54 11.4 13.5  4.77 10.00  8.12 999 1018.2  23.6  24.8 999.0 99.0
1999 03 22 03  53 10.7 12.9  4.40  9.09  7.77 999 1018.1  23.7  24.7 999.0 99.0
1999 03 22 04  53 10.4 13.0  4.33 10.00  7.73 999 1018.5  23.4  24.7 999.0 99.0
1999 03 22 05  57 11.3 13.1  4.35 16.67  7.62 999 1018.8  23.8  24.7 999.0 99.0
1999 03 22 06  53 10.8 12.7  4.50 16.67  7.75 999 1019.4  23.6  24.7 999.0 99.0
1999 03 22 07  51 10.5 12.5  3.99 10.00  7.27 999 1019.9  23.6  24.7 999.0 99.0
1999 03 22 08  48 10.6 13.0  4.12 10.00  7.52 999 1020.4  23.7  24.7 999.0 99.0
1999 03 22 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 03 22 10  52 10.0 13.0  3.86  9.09  7.31 999 1020.6  23.6  24.7 999.0 99.0
1999 03 22 11  42 10.3 12.6  4.04  9.09  7.07 999 1020.2  22.7  24.7 999.0 99.0
1999 03 22 12  57 10.3 12.0  4.46  9.09  7.38 999 1019.6  23.0  24.7 999.0 99.0
1999 03 22 13  55 10.2 12.0  3.89  9.09  7.24 999 1019.1  23.2  24.7 999.0 99.0
1999 03 22 14  50 10.0 12.6  3.74  9.09  7.23 999 1018.9  22.0  24.7 999.0 99.0
1999 03 22 15  44 10.5 13.2  3.83  9.09  6.99 999 1019.0  22.7  24.7 999.0 99.0
1999 03 22 16  44 10.9 13.5  3.73  9.09  6.94 999 1019.6  22.4  24.7 999.0 99.0
1999 03 22 17  53 11.2 13.3  4.16  9.09  7.35 999 1019.7  23.8  24.7 999.0 99.0
1999 03 22 18  51 10.5 13.5  3.81  9.09  6.82 999 1020.4  23.0  24.7 999.0 99.0
1999 03 22 19  47 10.0 12.7  3.74  9.09  6.82 999 1020.9  22.6  24.7 999.0 99.0
1999 03 22 20  57 11.3 13.7  3.93  9.09  7.11 999 1021.0  23.5  24.7 999.0 99.0
1999 03 22 21  55 11.4 13.5  4.12  9.09  7.28 999 1021.0  23.9  24.7 999.0 99.0
1999 03 22 22  56 10.8 13.0  3.91  9.09  6.92 999 1020.7  23.4  24.7 999.0 99.0
1999 03 22 23  55 10.5 12.9  4.01  9.09  6.83 999 1020.0  24.1  24.7 999.0 99.0
1999 03 23 00  54  9.4 11.5  3.92  9.09  6.90 999 1019.2  23.4  24.7 999.0 99.0
1999 03 23 01  54 10.9 12.7  3.79  9.09  6.73 999 1018.9  23.7  24.7 999.0 99.0
1999 03 23 02  47 10.6 12.7  3.73  9.09  6.80 999 1018.6  24.2  24.7 999.0 99.0
1999 03 23 03  45 10.7 13.0  3.65  9.09  6.64 999 1018.6  23.6  24.7 999.0 99.0
1999 03 23 04  49 10.5 12.7  3.68  8.33  6.73 999 1018.6  23.9  24.8 999.0 99.0
1999 03 23 05  60 11.8 14.4  3.65  8.33  6.68 999 1019.5  21.6  24.7 999.0 99.0
1999 03 23 06  49 10.3 11.7  3.35  8.33  6.65 999 1019.9  22.1  24.7 999.0 99.0
1999 03 23 07  54  8.8 10.3  3.25  9.09  6.74 999 1020.1  23.2  24.7 999.0 99.0
1999 03 23 08  47 10.8 13.0  3.26  9.09  6.60 999 1020.7  23.7  24.7 999.0 99.0
1999 03 23 09  52 10.0 12.5  3.62  9.09  6.83 999 1021.0  23.9  24.7 999.0 99.0
1999 03 23 10  52 10.0 11.7  3.36  9.09  6.42 999 1021.0  23.8  24.7 999.0 99.0
1999 03 23 11  47 10.6 12.5  3.28  9.09  6.50 999 1020.5  23.9  24.7 999.0 99.0
1999 03 23 12  42 10.3 12.6  3.25  9.09  6.48 999 1020.1  23.7  24.7 999.0 99.0
1999 03 23 13  45 10.3 12.0  3.21  9.09  6.46 999 1019.2  23.6  24.7 999.0 99.0
1999 03 23 14  47  9.9 11.9  3.44  9.09  6.69 999 1019.0  23.4  24.7 999.0 99.0
1999 03 23 15  49  9.8 11.1  3.29  9.09  6.65 999 1019.3  23.7  24.7 999.0 99.0
1999 03 23 16  51 10.3 12.0  3.48  9.09  6.69 999 1019.6  23.2  24.7 999.0 99.0
1999 03 23 17  49 10.3 11.9  3.11  9.09  6.42 999 1019.9  23.5  24.7 999.0 99.0
1999 03 23 18  54 10.4 11.8  2.82  9.09  6.23 999 1020.4  23.8  24.7 999.0 99.0
1999 03 23 19  54  9.5 11.4  3.25  8.33  6.54 999 1020.7  23.5  24.7 999.0 99.0
1999 03 23 20  53  9.5 11.2  3.20  9.09  6.56 999 1021.1  23.8  24.7 999.0 99.0
1999 03 23 21  50  9.5 11.2  3.01  8.33  6.13 999 1021.2  23.9  24.7 999.0 99.0
1999 03 23 22  50  9.7 13.1  3.26  9.09  6.43 999 1020.6  23.5  24.7 999.0 99.0
1999 03 23 23  54  9.1 10.9  3.23  9.09  6.53 999 1019.9  23.8  24.7 999.0 99.0
1999 03 24 00  55  9.1 11.1  2.94  9.09  6.10 999 1019.0  23.6  24.7 999.0 99.0
1999 03 24 01  49  9.4 11.2  3.09  8.33  6.25 999 1018.4  23.6  24.7 999.0 99.0
1999 03 24 02  47  9.6 11.7  3.12  9.09  6.28 999 1018.0  23.4  24.7 999.0 99.0
1999 03 24 03  53  9.1 11.1  3.10  8.33  6.21 999 1018.1  24.0  24.7 999.0 99.0
1999 03 24 04  56  9.0 11.1  3.21  8.33  6.43 999 1018.4  23.9  24.7 999.0 99.0
1999 03 24 05  59  8.8 10.4  2.74  9.09  5.93 999 1018.9  23.6  24.7 999.0 99.0
1999 03 24 06  61  8.5 10.3  3.02  9.09  6.42 999 1019.3  23.8  24.7 999.0 99.0
1999 03 24 07  63  8.6 10.3  2.81  8.33  6.24 999 1019.8  23.8  24.7 999.0 99.0
1999 03 24 08  65  8.6 10.5  2.72  9.09  6.10 999 1020.3  23.8  24.7 999.0 99.0
1999 03 24 09  64  7.9  9.2  2.46  9.09  5.83 999 1020.4  23.6  24.7 999.0 99.0
1999 03 24 10  61  8.3  9.3  2.71  8.33  6.12 999 1020.2  23.7  24.7 999.0 99.0
1999 03 24 11  51  7.8  9.3  2.40  9.09  6.02 999 1019.9  24.1  24.7 999.0 99.0
1999 03 24 12  51  8.2  9.9  2.55  8.33  6.15 999 1019.2  23.8  24.7 999.0 99.0
1999 03 24 13  52  8.5 10.3  2.61  9.09  6.24 999 1018.8  23.4  24.7 999.0 99.0
1999 03 24 14  48  7.1 11.5  2.66  9.09  6.33 999 1018.6  22.5  24.7 999.0 99.0
1999 03 24 15  48 10.2 12.0  2.79 10.00  6.05 999 1018.5  23.4  24.7 999.0 99.0
1999 03 24 16  47  9.5 11.0  2.58  9.09  5.88 999 1018.9  23.2  24.7 999.0 99.0
1999 03 24 17  53  9.2 10.9  2.77  9.09  6.02 999 1019.2  23.2  24.7 999.0 99.0
1999 03 24 18  54  8.5  9.8  2.66  9.09  6.12 999 1019.7  24.0  24.7 999.0 99.0
1999 03 24 19  52  8.6  9.7  2.62  8.33  6.01 999 1020.3  23.2  24.7 999.0 99.0
1999 03 24 20  57  8.3  9.7  2.81  9.09  6.38 999 1020.8  23.6  24.7 999.0 99.0
1999 03 24 21  55  8.7 10.0  2.70  8.33  6.24 999 1020.7  23.6  24.7 999.0 99.0
1999 03 24 22  66  8.9 10.8  2.60  9.09  6.18 999 1020.2  23.9  24.7 999.0 99.0
1999 03 24 23  65  8.6 10.7  2.52  9.09  6.16 999 1019.3  24.0  24.7 999.0 99.0
1999 03 25 00  64  8.0  9.5  2.85 20.00  6.42 999 1018.5  23.8  24.8 999.0 99.0
1999 03 25 01  56  7.7  8.9  3.10 20.00  7.25 999 1018.0  24.2  24.8 999.0 99.0
1999 03 25 02  71  8.1  9.7  3.00 20.00  7.03 999 1017.9  23.8  24.7 999.0 99.0
1999 03 25 03  84  6.1  8.5  2.85 20.00  7.17 999 1017.9  23.5  24.7 999.0 99.0
1999 03 25 04  72  8.2 10.3  2.56 20.00  6.40 999 1018.0  23.9  24.7 999.0 99.0
1999 03 25 05  67  7.6  9.4  2.92 20.00  6.73 999 1018.5  23.8  24.7 999.0 99.0
1999 03 25 06  73  8.5 10.0  3.07 20.00  7.18 999 1018.5  23.8  24.7 999.0 99.0
1999 03 25 07  67  8.5 10.1  2.88 20.00  6.99 999 1019.0  23.7  24.7 999.0 99.0
1999 03 25 08  64  8.7 10.1  3.10 20.00  7.26 999 1019.6  23.5  24.7 999.0 99.0
1999 03 25 09  61  9.0 10.3  3.44 20.00  7.98 999 1019.6  24.0  24.7 999.0 99.0
1999 03 25 10  64  8.9 10.4  3.31 20.00  7.35 999 1019.8  23.5  24.7 999.0 99.0
1999 03 25 11  65  7.8  9.1  3.27 20.00  7.40 999 1019.4  23.7  24.7 999.0 99.0
1999 03 25 12  51  8.2 10.1  2.89 16.67  7.01 999 1018.4  23.4  24.6 999.0 99.0
1999 03 25 13  62  8.4 10.5  3.14 16.67  7.49 999 1017.8  23.3  24.6 999.0 99.0
1999 03 25 14  55  8.0  9.5  3.13 16.67  7.50 999 1017.4  23.3  24.6 999.0 99.0
1999 03 25 15  54  8.4  9.9  3.15 20.00  7.85 999 1017.1  23.5  24.6 999.0 99.0
1999 03 25 16  62  8.9 10.3  2.94 16.67  7.01 999 1017.5  23.6  24.6 999.0 99.0
1999 03 25 17  61  8.2  9.5  3.19 16.67  7.45 999 1018.1  23.2  24.6 999.0 99.0
1999 03 25 18  62  7.7  9.0  3.35 16.67  7.86 999 1018.6  23.4  24.6 999.0 99.0
1999 03 25 19  72  7.0  9.6  2.99 16.67  7.26 999 1019.3  23.7  24.6 999.0 99.0
1999 03 25 20  83  7.4  9.2  3.30 16.67  7.84 999 1019.4  23.7  24.7 999.0 99.0
1999 03 25 21  80  6.9  8.1  2.87 16.67  7.10 999 1019.4  24.2  24.7 999.0 99.0
1999 03 25 22  97  6.3  7.6  3.02 16.67  7.52 999 1019.1  23.9  24.7 999.0 99.0
1999 03 25 23  95  6.3  8.2  3.14 16.67  7.84 999 1018.4  24.5  24.7 999.0 99.0
1999 03 26 00  92  6.5  7.6  2.80 16.67  7.35 999 1017.6  24.0  24.7 999.0 99.0
1999 03 26 01  78  5.9  7.2  3.25 16.67  8.06 999 1016.8  24.3  24.8 999.0 99.0
1999 03 26 02  57  6.1  7.5  2.96 16.67  7.53 999 1016.4  23.9  24.7 999.0 99.0
1999 03 26 03  56  6.9  8.1  2.68 14.29  7.60 999 1016.3  22.7  24.7 999.0 99.0
1999 03 26 04  58  5.8  7.0  2.74 16.67  6.95 999 1016.9  23.1  24.7 999.0 99.0
1999 03 26 05  74  6.6  7.8  2.73 16.67  7.28 999 1017.1  23.9  24.7 999.0 99.0
1999 03 26 06  83  7.0  8.7  2.92 16.67  7.44 999 1017.4  23.9  24.7 999.0 99.0
1999 03 26 07  83  7.4  9.1  2.69 14.29  6.96 999 1018.2  24.0  24.7 999.0 99.0
1999 03 26 08  85  8.4  9.7  2.69 16.67  6.77 999 1018.6  24.0  24.7 999.0 99.0
1999 03 26 09  81  8.7 10.3  2.95 16.67  7.25 999 1018.9  23.8  24.6 999.0 99.0
1999 03 26 10  74  8.3  9.9  2.78 14.29  6.94 999 1018.8  24.1  24.7 999.0 99.0
1999 03 26 11  78  7.6  9.4  3.23 20.00  8.08 999 1018.6  23.6  24.7 999.0 99.0
1999 03 26 12  77  6.8  8.9  3.26 20.00  7.87 999 1018.1  23.5  24.7 999.0 99.0
1999 03 26 13  82  6.2  7.9  2.95  8.33  7.36 999 1017.4  23.6  24.6 999.0 99.0
1999 03 26 14  76  5.8  7.3  2.98 10.00  7.45 999 1016.7  23.6  24.7 999.0 99.0
1999 03 26 15  61  6.3  7.4  2.97 20.00  7.56 999 1016.7  23.4  24.7 999.0 99.0
1999 03 26 16  70  6.5  7.9  3.10 20.00  7.87 999 1016.9  23.3  24.6 999.0 99.0
1999 03 26 17  68  6.7  8.4  3.10 20.00  8.01 999 1017.2  23.6  24.7 999.0 99.0
1999 03 26 18  81  7.4  9.2  2.85 20.00  7.80 999 1017.6  23.7  24.7 999.0 99.0
1999 03 26 19  71  8.0  9.7  3.03 20.00  7.61 999 1018.2  24.0  24.7 999.0 99.0
1999 03 26 20  75  8.9 10.9  3.01 20.00  7.34 999 1018.2  23.6  24.7 999.0 99.0
1999 03 26 21  68  9.7 11.5  3.03 20.00  7.25 999 1017.8  24.4  24.7 999.0 99.0
1999 03 26 22  73  9.5 11.7  2.94 20.00  6.95 999 1017.1  24.2  24.7 999.0 99.0
1999 03 26 23  70  9.3 11.1  2.96 20.00  7.05 999 1016.3  24.1  24.7 999.0 99.0
