#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 09 18 04 30 114  9.2 11.3 99.00 99.00 99.00 999 1011.0  28.0  28.3  24.1 99.0 99.00 
2019 09 18 04 40 116  8.5 10.7 99.00 99.00 99.00 999 1011.1  28.0  28.3  24.5 99.0 99.00 
2019 09 18 04 50 113  8.8 11.0 99.00 99.00 99.00 999 1011.1  28.0  28.3  24.5 99.0 99.00 
2019 09 18 05 00 111  8.9 11.2 99.00 99.00 99.00 999 1011.3  28.0  28.3  24.4 99.0 99.00 
2019 09 18 05 10 113  9.1 11.2 99.00 99.00 99.00 999 1011.3  28.0 999.0  24.4 99.0 99.00 
2019 09 18 05 20 113  9.2 11.6 99.00 99.00 99.00 999 1011.4  28.0  28.3  24.4 99.0 99.00 
2019 09 18 05 30 117  9.1 11.0 99.00 99.00 99.00 999 1011.5  28.0  28.3  24.6 99.0 99.00 
2019 09 18 05 40 119  9.4 11.1 99.00 99.00 99.00 999 1011.6  28.0  28.3  24.5 99.0 99.00 
2019 09 18 05 50 117  9.2 12.0 99.00 99.00 99.00 999 1011.6  28.0  28.3  24.6 99.0 99.00 
2019 09 18 06 00 118  9.3 11.6 99.00 99.00 99.00 999 1011.7  28.0  28.3  24.5 99.0 99.00 
2019 09 18 06 10 122  9.4 11.2 99.00 99.00 99.00 999 1011.8  28.0  28.3  24.4 99.0 99.00 
2019 09 18 06 20 118  9.2 11.7 99.00 99.00 99.00 999 1011.9  28.0  28.3  24.4 99.0 99.00 
2019 09 18 06 30 117  9.3 11.8 99.00 99.00 99.00 999 1012.0  28.0  28.3  24.0 99.0 99.00 
2019 09 18 06 40 118  9.6 11.8 99.00 99.00 99.00 999 1012.3  28.0  28.3  24.1 99.0 99.00 
2019 09 18 06 50 116  9.2 11.5 99.00 99.00 99.00 999 1012.4  28.0  28.3  24.6 99.0 99.00 
2019 09 18 07 00 117  9.6 11.8 99.00 99.00 99.00 999 1012.4  28.0  28.3  24.6 99.0 99.00 
2019 09 18 07 10 118  9.7 11.4 99.00 99.00 99.00 999 1012.5  28.0  28.3  24.4 99.0 99.00 
2019 09 18 07 20 119  9.5 11.7 99.00 99.00 99.00 999 1012.5  27.9  28.3  24.5 99.0 99.00 
2019 09 18 07 30 122  9.1 10.9 99.00 99.00 99.00 999 1012.7  28.0  28.2  24.6 99.0 99.00 
2019 09 18 07 40 125  9.1 12.4 99.00 99.00 99.00 999 1012.6  28.0  28.2  24.7 99.0 99.00 
2019 09 18 07 50 122  9.2 11.0 99.00 99.00 99.00 999 1012.7  28.0  28.2  24.6 99.0 99.00 
2019 09 18 08 00 124  9.4 12.5 99.00 99.00 99.00 999 1012.7  28.0  28.2  24.3 99.0 99.00 
2019 09 18 08 10 124  9.7 12.2 99.00 99.00 99.00 999 1012.6  28.0  28.2  24.0 99.0 99.00 
2019 09 18 08 20 122  9.8 11.9 99.00 99.00 99.00 999 1012.4  28.0  28.2  24.2 99.0 99.00 
2019 09 18 08 30 126  9.5 12.1 99.00 99.00 99.00 999 1012.5  28.0  28.2  24.2 99.0 99.00 
2019 09 18 08 40 122  8.9 11.6 99.00 99.00 99.00 999 1012.6  27.9  28.2  24.5 99.0 99.00 
2019 09 18 08 50 121  9.3 12.4 99.00 99.00 99.00 999 1012.6  28.0  28.2  24.3 99.0 99.00 
2019 09 18 09 00 127  9.5 11.7 99.00 99.00 99.00 999 1012.4  27.9  28.2  24.2 99.0 99.00 
2019 09 18 09 10 125  9.5 11.8 99.00 99.00 99.00 999 1012.4  27.9  28.2  24.2 99.0 99.00 
2019 09 18 09 20 125  9.3 11.1 99.00 99.00 99.00 999 1012.4  27.9  28.2  24.1 99.0 99.00 
2019 09 18 09 30 122  8.9 10.7 99.00 99.00 99.00 999 1012.3  27.9  28.2  24.2 99.0 99.00 
2019 09 18 09 40 128  8.5 10.3 99.00 99.00 99.00 999 1012.2  27.9  28.2  24.5 99.0 99.00 
2019 09 18 09 50 125  8.7 10.3 99.00 99.00 99.00 999 1012.2  27.8  28.2  24.6 99.0 99.00 
2019 09 18 10 00 127  8.4 10.8 99.00 99.00 99.00 999 1012.2  27.8  28.2  24.6 99.0 99.00 
2019 09 18 10 10 129  9.0 11.9 99.00 99.00 99.00 999 1012.4  27.9  28.2  23.9 99.0 99.00 
2019 09 18 10 20 132  8.8 10.7 99.00 99.00 99.00 999 1012.4  28.0  28.2  24.0 99.0 99.00 
2019 09 18 10 30 132  9.0 11.3 99.00 99.00 99.00 999 1012.3  28.0  28.2  23.8 99.0 99.00 
2019 09 18 10 40 134  8.8 11.5 99.00 99.00 99.00 999 1012.2  28.0  28.2  23.9 99.0 99.00 
2019 09 18 10 50 132  8.8 11.0 99.00 99.00 99.00 999 1012.1  27.9  28.2  24.1 99.0 99.00 
2019 09 18 11 00 128  8.4 10.3 99.00 99.00 99.00 999 1012.0  27.9  28.2  24.3 99.0 99.00 
2019 09 18 11 10 127  8.5 10.5 99.00 99.00 99.00 999 1011.8  27.8  28.2  24.4 99.0 99.00 
2019 09 18 11 20 131  8.5 11.0 99.00 99.00 99.00 999 1011.7  27.9  28.2  24.4 99.0 99.00 
2019 09 18 11 30 129  8.6 10.5 99.00 99.00 99.00 999 1011.6  27.8  28.2  24.5 99.0 99.00 
2019 09 18 11 40 131  8.2 10.5 99.00 99.00 99.00 999 1011.5  27.8  28.2  24.6 99.0 99.00 
2019 09 18 11 50 133  8.4 10.5 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.4 99.0 99.00 
2019 09 18 12 00 134  8.1 10.4 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.7 99.0 99.00 
2019 09 18 12 10 134  8.3 10.4 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.6 99.0 99.00 
2019 09 18 12 20 134  8.8 10.6 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.5 99.0 99.00 
2019 09 18 12 30 134  9.0 11.1 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.4 99.0 99.00 
2019 09 18 12 40 131  9.0 10.8 99.00 99.00 99.00 999 1011.5  27.8  28.2  24.4 99.0 99.00 
2019 09 18 12 50 133  8.5 10.3 99.00 99.00 99.00 999 1011.5  27.8  28.2  24.5 99.0 99.00 
2019 09 18 13 00 132  8.2 10.2 99.00 99.00 99.00 999 1011.6  27.8  28.2  24.7 99.0 99.00 
2019 09 18 13 10 133  8.8 10.6 99.00 99.00 99.00 999 1011.5  27.8  28.2  24.4 99.0 99.00 
2019 09 18 13 20 134  8.8 10.8 99.00 99.00 99.00 999 1011.5  27.7  28.2  24.5 99.0 99.00 
2019 09 18 13 30 134  8.3 10.0 99.00 99.00 99.00 999 1011.4  27.7  28.2  24.6 99.0 99.00 
2019 09 18 13 40 136  8.5 10.2 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.3 99.0 99.00 
2019 09 18 13 50 135  8.6 10.5 99.00 99.00 99.00 999 1011.2  27.8  28.2  24.4 99.0 99.00 
2019 09 18 14 00 135  8.5 10.5 99.00 99.00 99.00 999 1011.1  27.7  28.2  24.5 99.0 99.00 
2019 09 18 14 10 134  8.3 10.3 99.00 99.00 99.00 999 1011.0  27.7  28.2  24.6 99.0 99.00 
2019 09 18 14 20 132  8.2 10.4 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.7 99.0 99.00 
2019 09 18 14 30 134  8.8 10.3 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.3 99.0 99.00 
2019 09 18 14 40 130  8.6 10.8 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.5 99.0 99.00 
2019 09 18 14 50 130  8.0  9.8 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.8 99.0 99.00 
2019 09 18 15 00 127  8.1 10.0 99.00 99.00 99.00 999 1010.6  27.7  28.2  24.6 99.0 99.00 
2019 09 18 15 10 127  8.9 10.8 99.00 99.00 99.00 999 1010.6  27.6  28.2  24.3 99.0 99.00 
2019 09 18 15 20 125  9.5 12.0 99.00 99.00 99.00 999 1010.7  27.7  28.2  24.3 99.0 99.00 
2019 09 18 15 30 128  9.3 11.6 99.00 99.00 99.00 999 1010.6  27.7  28.2  24.5 99.0 99.00 
2019 09 18 15 40 126 10.1 12.3 99.00 99.00 99.00 999 1010.6  27.6  28.2  24.3 99.0 99.00 
2019 09 18 15 50 127  9.7 11.9 99.00 99.00 99.00 999 1010.6  27.6  28.2  24.3 99.0 99.00 
2019 09 18 16 00 130  9.8 12.2 99.00 99.00 99.00 999 1010.6  27.7  28.2  24.1 99.0 99.00 
2019 09 18 16 10 128 10.0 12.4 99.00 99.00 99.00 999 1010.6  27.7  28.2  24.2 99.0 99.00 
2019 09 18 16 20 127  9.9 12.1 99.00 99.00 99.00 999 1010.9  27.7  28.2  24.3 99.0 99.00 
2019 09 18 16 30 134 10.1 12.8 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.1 99.0 99.00 
2019 09 18 16 40 130 10.6 13.2 99.00 99.00 99.00 999 1010.8  27.7  28.2  24.0 99.0 99.00 
2019 09 18 16 50 128 10.3 12.3 99.00 99.00 99.00 999 1010.9  27.7  28.2  23.9 99.0 99.00 
2019 09 18 17 00 128 10.5 12.9 99.00 99.00 99.00 999 1011.1  27.8  28.2  23.9 99.0 99.00 
2019 09 18 17 10 132  9.6 11.7 99.00 99.00 99.00 999 1011.4  27.8  28.2  24.3 99.0 99.00 
2019 09 18 17 20 129 10.0 12.3 99.00 99.00 99.00 999 1011.5  27.8  28.2  24.1 99.0 99.00 
2019 09 18 17 30 134 10.0 12.4 99.00 99.00 99.00 999 1011.7  27.8  28.2  23.9 99.0 99.00 
2019 09 18 17 40 136  9.6 11.5 99.00 99.00 99.00 999 1011.9  27.8  28.2  24.1 99.0 99.00 
2019 09 18 17 50 133  9.4 11.5 99.00 99.00 99.00 999 1012.1  27.9  28.2  24.2 99.0 99.00 
2019 09 18 18 00 130  9.9 11.5 99.00 99.00 99.00 999 1012.0  27.8  28.2  24.1 99.0 99.00 
2019 09 18 18 10 132 10.5 12.8 99.00 99.00 99.00 999 1012.0  27.8  28.2  24.0 99.0 99.00 
2019 09 18 18 20 128  9.6 12.2 99.00 99.00 99.00 999 1012.2  27.9  28.2  24.4 99.0 99.00 
2019 09 18 18 30 132  9.7 12.1 99.00 99.00 99.00 999 1012.2  27.9  28.2  24.5 99.0 99.00 
2019 09 18 18 40 128  9.8 12.6 99.00 99.00 99.00 999 1012.4  27.9  28.2  24.5 99.0 99.00 
2019 09 18 18 50 128  9.2 11.6 99.00 99.00 99.00 999 1012.5  27.9  28.2  24.4 99.0 99.00 
2019 09 18 19 00 127  9.2 11.6 99.00 99.00 99.00 999 1012.5  27.9  28.2  24.3 99.0 99.00 
2019 09 18 19 10 130  9.7 12.0 99.00 99.00 99.00 999 1012.7  28.0  28.2  23.9 99.0 99.00 
2019 09 18 19 20 134  9.0 12.1 99.00 99.00 99.00 999 1012.8  28.0  28.2  24.1 99.0 99.00 
2019 09 18 19 30 139  8.7 11.2 99.00 99.00 99.00 999 1013.0  28.0  28.2  24.3 99.0 99.00 
2019 09 18 19 40 133  9.3 12.0 99.00 99.00 99.00 999 1013.1  28.0  28.2  24.0 99.0 99.00 
2019 09 18 19 50 133  8.9 11.0 99.00 99.00 99.00 999 1013.0  28.0  28.2  24.3 99.0 99.00 
2019 09 18 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.2 999.0  28.2 999.0 99.0 99.00 
2019 09 18 20 10 134  8.0  9.9 99.00 99.00 99.00 999 1013.2  28.0  28.2  24.3 99.0 99.00 
2019 09 18 20 20 134  7.7 10.1 99.00 99.00 99.00 999 1013.2  28.0  28.2  24.7 99.0 99.00 
2019 09 18 20 30 132  8.5 10.3 99.00 99.00 99.00 999 1013.2  27.9  28.2  24.5 99.0 99.00 
2019 09 18 20 40 137  8.0 10.1  1.95  6.67  5.85 129 1013.3  27.9  28.2  24.4 99.0 99.00 
2019 09 18 20 50 137  8.3 10.3 99.00 99.00 99.00 999 1013.3  28.0  28.2  24.2 99.0 99.00 
2019 09 18 21 00 138  8.0 10.1 99.00 99.00 99.00 999 1013.1  28.0  28.2  24.5 99.0 99.00 
2019 09 18 21 10 137  8.6 10.9 99.00 99.00 99.00 999 1013.1  28.0  28.2  24.4 99.0 99.00 
2019 09 18 21 20 138  8.9 11.2 99.00 99.00 99.00 999 1013.0  28.0  28.2  23.9 99.0 99.00 
2019 09 18 21 30 132  8.9 10.8 99.00 99.00 99.00 999 1012.9  28.0  28.2  24.3 99.0 99.00 
2019 09 18 21 40 134  8.6 10.3  2.10  6.67  5.82 126 1012.8  28.0  28.2  24.4 99.0 99.00 
2019 09 18 21 50 137  8.5 10.7 99.00 99.00 99.00 999 1012.8  28.0  28.2  24.2 99.0 99.00 
2019 09 18 22 00 139  8.3 10.1 99.00 99.00 99.00 999 1012.8  28.1  28.2  24.4 99.0 99.00 
2019 09 18 22 10 137  8.0  9.9 99.00 99.00 99.00 999 1012.8  28.0  28.2  24.5 99.0 99.00 
2019 09 18 22 20 140  7.8 10.3 99.00 99.00 99.00 999 1012.6  28.1  28.2  24.6 99.0 99.00 
2019 09 18 22 30 138  7.9  9.8 99.00 99.00 99.00 999 1012.6  28.1  28.2  24.3 99.0 99.00 
2019 09 18 22 40 137  7.9 10.5  1.92  6.25  5.71 140 1012.5  28.1  28.2  24.3 99.0 99.00 
2019 09 18 22 50 142  7.7  9.7 99.00 99.00 99.00 999 1012.5  28.1  28.2  24.3 99.0 99.00 
2019 09 18 23 00 141  8.4 10.3 99.00 99.00 99.00 999 1012.3  28.2  28.2  24.0 99.0 99.00 
2019 09 18 23 10 141  8.4 10.5 99.00 99.00 99.00 999 1012.2  28.1  28.2  24.1 99.0 99.00 
2019 09 18 23 20 141  8.4 10.2 99.00 99.00 99.00 999 1012.1  28.1  28.2  24.3 99.0 99.00 
2019 09 18 23 30 141  8.5 10.7 99.00 99.00 99.00 999 1012.0  28.1  28.2  24.1 99.0 99.00 
2019 09 18 23 40 141  8.4 10.3  1.96  6.67  5.90 135 1011.9  28.1  28.2  24.1 99.0 99.00 
2019 09 18 23 50 142  7.9 10.0 99.00 99.00 99.00 999 1011.8  28.2  28.2  24.3 99.0 99.00 
2019 09 19 00 00 140  7.9  9.9 99.00 99.00 99.00 999 1011.7  28.1  28.2  24.3 99.0 99.00 
2019 09 19 00 10 155  8.1  9.8 99.00 99.00 99.00 999 1011.8  27.8  28.2  24.6 99.0 99.00 
2019 09 19 00 20 169  7.6 10.3 99.00 99.00 99.00 999 1011.8  27.2  28.2  24.0 99.0 99.00 
2019 09 19 00 30 150  6.4  8.9 99.00 99.00 99.00 999 1011.8  27.8  28.2  24.3 99.0 99.00 
2019 09 19 00 40 147  7.6  9.4  1.98  6.25  5.87 120 1011.8  28.1  28.2  24.3 99.0 99.00 
2019 09 19 00 50 163  5.9  9.0 99.00 99.00 99.00 999 1011.9  27.7  28.2  25.0 99.0 99.00 
2019 09 19 01 00 154  5.8  8.1 99.00 99.00 99.00 999 1011.8  27.8  28.2  24.9 99.0 99.00 
2019 09 19 01 10 139  6.6  8.1 99.00 99.00 99.00 999 1011.7  28.1  28.2  24.5 99.0 99.00 
2019 09 19 01 20 144  6.7  8.4 99.00 99.00 99.00 999 1011.7  28.1  28.2  24.6 99.0 99.00 
2019 09 19 01 30 141  7.2  9.7 99.00 99.00 99.00 999 1011.6  28.1  28.2  24.4 99.0 99.00 
2019 09 19 01 40 121  7.4 10.3  2.04  6.25  5.95 144 1011.6  27.6  28.2  23.4 99.0 99.00 
2019 09 19 01 50 131  6.5 10.0 99.00 99.00 99.00 999 1011.5  28.0  28.2  23.9 99.0 99.00 
2019 09 19 02 00 138  7.8  9.6 99.00 99.00 99.00 999 1011.5  28.1  28.2  24.3 99.0 99.00 
2019 09 19 02 10 137  7.7  9.5 99.00 99.00 99.00 999 1011.5  28.0  28.2  25.0 99.0 99.00 
2019 09 19 02 20 134  7.9  9.7 99.00 99.00 99.00 999 1011.4  27.9  28.2  23.9 99.0 99.00 
2019 09 19 02 30 130  7.1  8.8 99.00 99.00 99.00 999 1011.5  27.9  28.2  24.2 99.0 99.00 
2019 09 19 02 40 136  7.0  8.5  2.00  6.67  5.86 104 1011.5  28.0  28.2  24.1 99.0 99.00 
2019 09 19 02 50 133  7.2  9.0 99.00 99.00 99.00 999 1011.6  28.0  28.2  24.3 99.0 99.00 
2019 09 19 03 00 138  6.8  8.6 99.00 99.00 99.00 999 1011.7  28.0  28.2  24.5 99.0 99.00 
2019 09 19 03 10 137  6.9  8.4 99.00 99.00 99.00 999 1011.7  28.1  28.2  24.7 99.0 99.00 
2019 09 19 03 20 138  6.8  8.1 99.00 99.00 99.00 999 1011.8  28.1  28.2  24.8 99.0 99.00 
2019 09 19 03 30 134  6.9  9.4 99.00 99.00 99.00 999 1012.0  28.1  28.2  24.5 99.0 99.00 
2019 09 19 03 40 137  7.3  8.7  1.91  7.14  5.92 119 1012.1  28.1  28.2  24.4 99.0 99.00 
2019 09 19 03 50 133  7.1  8.9 99.00 99.00 99.00 999 1012.3  28.1  28.2  24.5 99.0 99.00 
2019 09 19 04 00 127  7.0  8.9 99.00 99.00 99.00 999 1012.3  28.1  28.2  24.4 99.0 99.00 
2019 09 19 04 10 129  6.6  8.2 99.00 99.00 99.00 999 1012.4  28.1  28.2  24.7 99.0 99.00 
2019 09 19 04 20 128  7.0  8.6 99.00 99.00 99.00 999 1012.4  28.1  28.2  24.7 99.0 99.00 
2019 09 19 04 30 124  7.0  8.7 99.00 99.00 99.00 999 1012.6  28.0  28.2  24.6 99.0 99.00 
2019 09 19 04 40 125  7.2  9.1  2.02  7.69  6.11 118 1012.8  28.1  28.2  24.4 99.0 99.00 
2019 09 19 04 50 126  7.3  9.0 99.00 99.00 99.00 999 1012.9  28.1  28.2  24.3 99.0 99.00 
2019 09 19 05 00 122  7.4  8.8 99.00 99.00 99.00 999 1013.0  28.1  28.2  24.5 99.0 99.00 
2019 09 19 05 10 120  6.9  8.5 99.00 99.00 99.00 999 1013.1  28.0  28.2  24.7 99.0 99.00 
2019 09 19 05 20 120  7.2  8.8 99.00 99.00 99.00 999 1013.2  28.0  28.2  24.5 99.0 99.00 
2019 09 19 05 30 117  7.4  9.0 99.00 99.00 99.00 999 1013.3  28.0  28.2  24.3 99.0 99.00 
2019 09 19 05 40 120  7.4  9.2  2.04  6.67  6.12 131 1013.4  28.1  28.2  24.5 99.0 99.00 
2019 09 19 05 50 115  7.2  8.9 99.00 99.00 99.00 999 1013.5  28.0  28.2  24.5 99.0 99.00 
2019 09 19 06 00 110  7.1  8.7 99.00 99.00 99.00 999 1013.6  28.0  28.2  24.7 99.0 99.00 
2019 09 19 06 10 110  7.1  8.9 99.00 99.00 99.00 999 1013.6  28.0  28.2  24.7 99.0 99.00 
2019 09 19 06 20 108  7.8  9.5 99.00 99.00 99.00 999 1013.6  28.0  28.2  24.5 99.0 99.00 
2019 09 19 06 30 107  8.0 10.0 99.00 99.00 99.00 999 1013.6  28.1  28.2  24.4 99.0 99.00 
2019 09 19 06 40 108  8.1 10.0  1.93  6.25  5.93 146 1013.6  28.1  28.2  24.5 99.0 99.00 
2019 09 19 06 50 106  8.3 10.7 99.00 99.00 99.00 999 1013.7  28.0  28.2  24.5 99.0 99.00 
2019 09 19 07 00 110  7.7 10.3 99.00 99.00 99.00 999 1013.7  28.0  28.2  24.8 99.0 99.00 
2019 09 19 07 10 111  8.2 10.0 99.00 99.00 99.00 999 1013.9  28.0  28.2  24.3 99.0 99.00 
2019 09 19 07 20 111  7.8  9.6 99.00 99.00 99.00 999 1013.9  27.9  28.2  24.5 99.0 99.00 
2019 09 19 07 30 105  8.0  9.7 99.00 99.00 99.00 999 1013.9  27.9  28.2  24.4 99.0 99.00 
2019 09 19 07 40 107  8.4 10.1  1.87  6.67  6.08 107 1013.8  27.9  28.2  24.4 99.0 99.00 
2019 09 19 07 50 106  8.3 10.1 99.00 99.00 99.00 999 1013.9  27.8  28.2  24.4 99.0 99.00 
