YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 11 19  94  6.8  8.1  2.65 10.00  7.36 999 1018.0  25.3  25.3 999.0 99.0 99.00
2001 01 11 20 105  8.2 10.4  2.87 10.00  7.43 999 1018.0  25.1  25.3 999.0 99.0 99.00
2001 01 11 21  91  7.6  9.3  2.79  9.09  6.97 999 1018.1  25.3  25.5 999.0 99.0 99.00
2001 01 11 22  90  9.0 10.8  2.60 10.00  6.63 999 1017.5  25.3  25.5 999.0 99.0 99.00
2001 01 11 23  82  8.9 10.6  2.80  9.09  6.64 999 1017.0  25.1  25.5 999.0 99.0 99.00
2001 01 12 00  67  8.3  9.7  2.92 10.00  6.75 999 1016.3  25.0  25.5 999.0 99.0 99.00
2001 01 12 01  67  8.0  9.7  2.69 10.00  6.38 999 1015.6  24.9  25.5 999.0 99.0 99.00
2001 01 12 02  58  9.0 10.9  2.62  9.09  6.39 999 1015.0  25.0  25.5 999.0 99.0 99.00
2001 01 12 03  63  8.3  9.9  2.65 10.00  6.16 999 1015.4  25.2  25.4 999.0 99.0 99.00
2001 01 12 04  67  8.0  9.5  2.51  9.09  6.31 999 1015.9  25.2  25.4 999.0 99.0 99.00
2001 01 12 05  79  6.9  8.0  2.33  9.09  6.25 999 1016.2  25.0  25.4 999.0 99.0 99.00
2001 01 12 06  76  7.4  9.2  2.34 10.00  6.68 999 1016.7  24.9  25.4 999.0 99.0 99.00
2001 01 12 07  74  6.9  8.4  2.42 20.00  7.06 999 1017.4  25.0  25.4 999.0 99.0 99.00
2001 01 12 08  94  6.7  7.9  2.23  9.09  6.51 999 1017.4  25.0  25.4 999.0 99.0 99.00
2001 01 12 09  99  7.1  8.9  2.52 10.00  7.12 999 1017.3  24.9  25.4 999.0 99.0 99.00
2001 01 12 10 116  6.8  8.6  2.70  9.09  7.36 999 1017.3  24.9  25.4 999.0 99.0 99.00
2001 01 12 11 131  7.2  9.0  2.72 20.00  7.51 999 1016.9  24.8  25.4 999.0 99.0 99.00
2001 01 12 12 132  9.0 11.1  2.98 20.00  7.92 999 1015.9  24.8  25.4 999.0 99.0 99.00
2001 01 12 13 121  5.7  7.2  2.77 16.67  7.16 999 1016.6  24.9  25.4 999.0 99.0 99.00
2001 01 12 14 122  6.4  8.7  3.24 20.00  8.09 999 1016.0  24.8  25.4 999.0 99.0 99.00
2001 01 12 15 116  7.6 10.2  3.44 16.67  8.52 999 1015.4  24.8  25.3 999.0 99.0 99.00
2001 01 12 16 112  7.3  8.9  3.61 20.00  9.22 999 1015.8  24.7  25.4 999.0 99.0 99.00
2001 01 12 17 104  6.9  8.4  3.25 20.00  8.27 999 1016.6  24.8  25.4 999.0 99.0 99.00
2001 01 12 18  97  6.9  8.5  4.23 20.00  9.82 999 1017.1  24.8  25.5 999.0 99.0 99.00
2001 01 12 19 107  7.0  8.8  3.86 20.00  9.98 999 1017.2  24.7  25.4 999.0 99.0 99.00
2001 01 12 20 110 10.6 13.6  4.04 20.00  9.61 999 1017.0  25.0  25.4 999.0 99.0 99.00
2001 01 12 21 113 10.2 12.5  4.06 20.00  9.22 999 1016.6  25.0  25.4 999.0 99.0 99.00
2001 01 12 22 115  8.5 10.8  4.07 20.00  8.93 999 1016.9  25.2  25.4 999.0 99.0 99.00
2001 01 12 23 109  6.0  8.3  4.21 20.00  9.67 999 1017.0  25.2  25.4 999.0 99.0 99.00
2001 01 13 00  63  5.1  6.6  4.33 16.67 10.02 999 1016.1  23.7  25.4 999.0 99.0 99.00
2001 01 13 01 102  4.7  6.7  4.94 16.67 11.09 999 1015.5  24.9  25.5 999.0 99.0 99.00
2001 01 13 02 115  8.7 12.2  4.66 20.00 10.76 999 1015.3  25.1  25.5 999.0 99.0 99.00
2001 01 13 03 107  8.6 12.1  5.63 20.00 11.63 999 1015.4  25.1  25.5 999.0 99.0 99.00
2001 01 13 04  87  8.5 11.1  4.28 16.67  9.61 999 1015.7  25.2  25.5 999.0 99.0 99.00
2001 01 13 05  83  8.6 10.8  5.27 16.67 10.81 999 1016.6  24.9  25.6 999.0 99.0 99.00
2001 01 13 06  84  8.0 10.1  5.16 16.67 11.06 999 1017.2  25.0  25.5 999.0 99.0 99.00
2001 01 13 07  90  8.2 10.3  4.80 16.67 10.83 999 1017.3  24.9  25.5 999.0 99.0 99.00
2001 01 13 08  91  9.2 11.7  4.72 16.67 10.46 999 1016.6  24.8  25.5 999.0 99.0 99.00
2001 01 13 09  98  9.4 11.7  4.59 16.67 10.54 999 1016.3  24.7  25.4 999.0 99.0 99.00
2001 01 13 10 100  8.8 11.3  5.22 16.67 10.64 999 1016.1  24.6  25.4 999.0 99.0 99.00
2001 01 13 11 110  8.0 11.0  4.08 16.67  9.56 999 1015.6  24.5  25.4 999.0 99.0 99.00
2001 01 13 12 108  8.9 11.2  5.00 16.67 10.77 999 1016.0  24.8  25.4 999.0 99.0 99.00
2001 01 13 13  91  7.3  9.4  4.08 16.67  8.95 999 1016.3  24.6  25.4 999.0 99.0 99.00
2001 01 13 14  92  7.4  9.6  4.00 16.67  8.95 999 1016.0  24.5  25.3 999.0 99.0 99.00
2001 01 13 15  78  6.9  8.6  3.99 16.67  9.09 999 1016.2  24.5  25.3 999.0 99.0 99.00
2001 01 13 16  78  6.9  9.0  3.87 16.67  8.86 999 1016.2  24.5  25.2 999.0 99.0 99.00
2001 01 13 17  69  5.2  7.5  4.57 16.67  9.80 999 1016.3  24.3  25.1 999.0 99.0 99.00
2001 01 13 18  55  4.9  6.2  4.13 16.67  9.25 999 1016.9  24.4  25.1 999.0 99.0 99.00
2001 01 13 19  59  5.4  7.7  3.86 14.29  9.36 999 1017.6  24.6  25.2 999.0 99.0 99.00
2001 01 13 20  48  4.8  6.0  4.33 16.67 10.02 999 1017.7  24.7  25.2 999.0 99.0 99.00
2001 01 13 21  54  4.1  5.8  3.73 16.67  9.70 999 1017.8  24.7  25.2 999.0 99.0 99.00
2001 01 13 22  59  4.3  5.8  3.75 14.29  9.38 999 1017.1  24.8  25.3 999.0 99.0 99.00
2001 01 13 23  61  4.2  5.6  3.71 14.29  9.64 999 1016.3  24.7  25.3 999.0 99.0 99.00
2001 01 14 00  67  3.9  5.0  3.40 14.29  9.33 999 1015.0  24.7  25.4 999.0 99.0 99.00
2001 01 14 01  76  4.2  5.4  3.31 16.67  9.03 999 1014.5  24.7  25.4 999.0 99.0 99.00
2001 01 14 02  62  3.7  4.8  3.70 14.29  9.59 999 1014.5  24.9  25.4 999.0 99.0 99.00
2001 01 14 03  71  3.8  5.6  3.36 14.29  8.89 999 1014.8  24.8  25.4 999.0 99.0 99.00
2001 01 14 04  55  4.3  5.6  3.51 14.29  9.28 999 1015.0  24.8  25.4 999.0 99.0 99.00
2001 01 14 05  60  4.1  5.4  3.12 14.29  8.96 999 1015.3  24.6  25.3 999.0 99.0 99.00
2001 01 14 06  56  4.8  6.0  3.05 14.29  8.85 999 1016.0  24.7  25.3 999.0 99.0 99.00
2001 01 14 07  40  5.5  6.6  2.92 10.00  8.67 999 1016.6  24.7  25.3 999.0 99.0 99.00
2001 01 14 08  44  5.6  6.8  2.95 14.29  8.90 999 1016.8  24.8  25.3 999.0 99.0 99.00
2001 01 14 09  48  5.9  7.1  3.10 14.29  8.86 999 1016.6  24.7  25.3 999.0 99.0 99.00
2001 01 14 10  42  7.0  8.4  3.05 14.29  8.45 999 1016.5  24.7  25.3 999.0 99.0 99.00
2001 01 14 11  48  5.7  7.7  3.01 14.29  8.44 999 1016.1  24.5  25.3 999.0 99.0 99.00
2001 01 14 12  65  5.6  7.0  3.23 14.29  8.82 999 1015.0  24.4  25.3 999.0 99.0 99.00
2001 01 14 13  78  6.1  7.6  3.08 12.50  8.93 999 1013.7  24.2  25.3 999.0 99.0 99.00
2001 01 14 14  71  5.9  7.2  3.11 14.29  8.85 999 1013.8  24.2  25.3 999.0 99.0 99.00
2001 01 14 15  50  6.6  7.7  2.79 14.29  8.28 999 1014.0  24.3  25.4 999.0 99.0 99.00
2001 01 14 16  55  6.6  7.9  2.51 12.50  7.79 999 1013.8  24.4  25.4 999.0 99.0 99.00
2001 01 14 17  41  7.0  8.1  2.61 12.50  7.48 999 1015.0  24.6  25.4 999.0 99.0 99.00
2001 01 14 18  39  6.9  8.1  2.61 14.29  7.55 999 1015.9  24.5  25.3 999.0 99.0 99.00
2001 01 14 19  38  6.8  8.0  2.68 14.29  7.94 999 1016.8  24.7  25.4 999.0 99.0 99.00
2001 01 14 20  45  7.8  9.0  2.43 10.00  7.46 999 1017.5  24.7  25.4 999.0 99.0 99.00
2001 01 14 21  46  7.9 10.0  2.62 14.29  7.54 999 1017.0  24.8  25.4 999.0 99.0 99.00
2001 01 14 22  52  7.3  8.9  2.28 11.11  6.72 999 1016.4  24.8  25.5 999.0 99.0 99.00
2001 01 14 23  56  7.0  8.7  2.22 10.00  6.62 999 1015.8  24.7  25.5 999.0 99.0 99.00
2001 01 15 00  57  5.9  7.2  2.30 14.29  6.98 999 1014.8  24.7  25.5 999.0 99.0 99.00
2001 01 15 01  42  6.6  7.9  2.26 11.11  6.70 999 1014.5  24.8  25.5 999.0 99.0 99.00
2001 01 15 02  44  6.4  8.0  2.23 12.50  7.12 999 1014.3  24.9  25.5 999.0 99.0 99.00
2001 01 15 03  56  6.4  7.7  2.09 12.50  6.64 999 1014.9  24.9  25.5 999.0 99.0 99.00
2001 01 15 04  62  6.4  7.6  1.93 11.11  6.29 999 1015.5  24.9  25.4 999.0 99.0 99.00
2001 01 15 05  62  5.9  7.0  2.17 12.50  6.89 999 1016.3  24.9  25.4 999.0 99.0 99.00
2001 01 15 06  72  6.1  7.3  2.07 10.00  6.88 999 1016.7  24.9  25.3 999.0 99.0 99.00
2001 01 15 07  72  6.9  8.0  1.98 10.00  6.48 999 1017.1  24.9  25.2 999.0 99.0 99.00
2001 01 15 08  64  7.4  8.7  1.96 10.00  6.19 999 1017.3  24.7  25.2 999.0 99.0 99.00
2001 01 15 09  72  7.0  8.4  2.09  9.09  6.55 999 1017.1  24.7  25.2 999.0 99.0 99.00
2001 01 15 10  77  8.1  9.4  2.01  9.09  6.18 999 1017.0  24.7  25.2 999.0 99.0 99.00
2001 01 15 11  74  7.0  8.1  2.03 10.00  6.13 999 1017.0  24.7  25.2 999.0 99.0 99.00
2001 01 15 12  95  6.7  8.2  2.05 10.00  6.39 999 1016.9  24.7  25.2 999.0 99.0 99.00
2001 01 15 13 103  7.4  9.0  2.09 10.00  6.66 999 1016.4  24.7  25.2 999.0 99.0 99.00
2001 01 15 14 101  7.0  8.5  2.04 11.11  6.69 999 1015.9  24.6  25.2 999.0 99.0 99.00
2001 01 15 15  90  6.7  8.0  1.90 10.00  6.41 999 1016.1  24.5  25.2 999.0 99.0 99.00
2001 01 15 16  96  5.9  7.6  2.08 11.11  6.71 999 1016.7  24.6  25.2 999.0 99.0 99.00
2001 01 15 17  92  6.2  7.8  1.93 11.11  6.51 999 1017.1  24.6  25.2 999.0 99.0 99.00
2001 01 15 18  80  5.3  6.6  1.92 11.11  6.45 999 1017.9  24.7  25.2 999.0 99.0 99.00
2001 01 15 19  61  7.1  8.3  2.11 12.50  7.04 999 1018.6  24.6  25.3 999.0 99.0 99.00
2001 01 15 20 110  7.4  8.7  2.13 12.50  6.40 999 1019.1  23.5  25.2 999.0 99.0 99.00
2001 01 15 21  72  7.3  8.8  2.20 11.11  6.76 999 1018.6  24.8  25.3 999.0 99.0 99.00
2001 01 15 22  74  6.8  7.9  2.21 12.50  6.87 999 1018.2  24.9  25.3 999.0 99.0 99.00
2001 01 15 23  81  7.1  8.4  2.28 10.00  7.10 999 1017.2  24.5  25.3 999.0 99.0 99.00
2001 01 16 00  92  6.4  7.6  2.14 11.11  7.04 999 1016.2  24.7  25.3 999.0 99.0 99.00
2001 01 16 01  85  5.3  6.6  2.25 10.00  7.31 999 1015.6  24.6  25.3 999.0 99.0 99.00
2001 01 16 02  91  6.1  7.5  2.25 10.00  7.43 999 1015.2  24.6  25.3 999.0 99.0 99.00
2001 01 16 03  93  5.6  7.3  2.21 14.29  7.46 999 1015.5  24.7  25.3 999.0 99.0 99.00
2001 01 16 04  98  5.5  6.9  2.57 14.29  8.21 999 1015.8  24.8  25.3 999.0 99.0 99.00
2001 01 16 05  96  5.6  7.4  2.61 14.29  8.04 999 1016.1  24.5  25.3 999.0 99.0 99.00
2001 01 16 06 103  5.5  7.1  2.67 14.29  8.30 999 1016.7  24.5  25.3 999.0 99.0 99.00
2001 01 16 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 16 08  89  5.4  6.7  2.65 14.29  8.25 999 1017.7  24.6  25.3 999.0 99.0 99.00
2001 01 16 09  82  5.7  7.2  2.76 14.29  8.22 999 1017.5  24.6  25.3 999.0 99.0 99.00
2001 01 16 10  81  5.8  6.9  2.69 14.29  8.21 999 1017.3  24.5  25.2 999.0 99.0 99.00
2001 01 16 11  73  6.3  7.6  2.58 14.29  7.88 999 1017.1  24.4  25.2 999.0 99.0 99.00
2001 01 16 12  81  6.4  8.1  2.65 14.29  7.94 999 1017.0  24.4  25.2 999.0 99.0 99.00
2001 01 16 13  83  6.0  7.2  2.55 14.29  7.84 999 1016.4  24.4  25.2 999.0 99.0 99.00
2001 01 16 14  92  4.9  6.4  2.62 12.50  7.70 999 1016.2  24.3  25.2 999.0 99.0 99.00
2001 01 16 15 105  4.8  5.9  2.57 14.29  7.76 999 1016.4  24.3  25.2 999.0 99.0 99.00
2001 01 16 16  88  5.6  6.9  2.74 14.29  7.92 999 1016.9  24.3  25.2 999.0 99.0 99.00
2001 01 16 17  89  4.7  6.0  2.77 12.50  7.77 999 1017.5  24.2  25.2 999.0 99.0 99.00
2001 01 16 18  96  4.5  6.0  2.76 14.29  7.84 999 1017.9  24.1  25.2 999.0 99.0 99.00
2001 01 16 19 102  4.5  5.8  2.93 12.50  8.50 999 1018.4  24.6  25.3 999.0 99.0 99.00
2001 01 16 20 105  4.5  6.1  2.67 14.29  8.36 999 1018.4  24.9  25.3 999.0 99.0 99.00
2001 01 16 21 108  4.4  5.9  2.42 12.50  8.20 999 1018.3  24.9  25.2 999.0 99.0 99.00
2001 01 16 22  97  4.3  5.5  2.37 12.50  7.96 999 1017.8  24.9  25.2 999.0 99.0 99.00
2001 01 16 23 102  4.3  5.5  2.19 12.50  7.93 999 1017.0  24.9  25.3 999.0 99.0 99.00
2001 01 17 00 107  4.6  5.8  2.28 11.11  8.12 999 1016.0  19.9  25.3 999.0 99.0 99.00
2001 01 17 01 109  4.0  5.5  2.28 11.11  7.74 999 1015.4 999.0  25.3 999.0 99.0 99.00
2001 01 17 02  99  3.5  4.7  2.22 10.00  7.85 999 1015.4 -24.2  25.4 999.0 99.0 99.00
2001 01 17 03  51  2.0  2.6  2.20 12.50  7.57 999 1015.6 999.0  25.5 999.0 99.0 99.00
2001 01 17 04 118  4.7  7.1  2.43 10.00  8.05 999 1016.1 -59.2  25.4 999.0 99.0 99.00
2001 01 17 05 119  5.6  7.1  2.27 11.11  7.54 999 1016.6 999.0  25.3 999.0 99.0 99.00
2001 01 17 06 112  5.3  6.5  2.26 10.00  7.19 999 1017.3 -60.7  25.3 999.0 99.0 99.00
2001 01 17 07 111  5.2  6.2  2.31 10.00  7.03 999 1017.9 999.0  25.2 999.0 99.0 99.00
2001 01 17 08  94  4.6  5.7  2.37 10.00  7.22 999 1018.2 -72.8  25.2 999.0 99.0 99.00
2001 01 17 09  91  5.1  6.2  2.34 10.00  7.40 999 1018.2 999.0  25.2 999.0 99.0 99.00
2001 01 17 10  80  5.3  6.5  2.43 10.00  7.95 999 1018.3 -72.8  25.2 999.0 99.0 99.00
2001 01 17 11  87  5.6  6.7  2.34 16.67  7.75 999 1018.1 999.0  25.2 999.0 99.0 99.00
2001 01 17 12  81  5.5  6.7  2.50 20.00  8.45 999 1017.8 -72.8  25.2 999.0 99.0 99.00
2001 01 17 13  78  5.2  6.1  2.47 16.67  8.37 999 1017.3 999.0  25.2 999.0 99.0 99.00
2001 01 17 14  67  5.4  6.6  2.93 20.00  9.38 999 1017.2 -72.8  25.2 999.0 99.0 99.00
2001 01 17 15  63  5.7  6.5  2.76 20.00  9.13 999 1017.1 999.0  25.2 999.0 99.0 99.00
2001 01 17 16  66  5.8  7.0  3.54 20.00 10.64 999 1017.5 -72.8  25.2 999.0 99.0 99.00
2001 01 17 17  73  6.2  7.9  3.34 16.67 10.35 999 1017.9 999.0  25.2 999.0 99.0 99.00
2001 01 17 18  67  5.7  7.2  3.32 16.67  9.83 999 1018.5 -72.8  25.2 999.0 99.0 99.00
2001 01 17 19  76  5.7  6.9  3.24 16.67  9.98 999 1019.1 999.0  25.2 999.0 99.0 99.00
2001 01 17 20  77  5.8  7.9  3.66 16.67 10.59 999 1019.7 999.0  25.2 999.0 99.0 99.00
2001 01 17 21  80  6.3  7.9  3.33 16.67 10.03 999 1019.5 999.0  25.3 999.0 99.0 99.00
2001 01 17 22  78  6.1  7.5  3.33 16.67 10.25 999 1018.8 999.0  25.3 999.0 99.0 99.00
2001 01 17 23  81  5.8  7.4  3.42 16.67 10.19 999 1017.9 999.0  25.3 999.0 99.0 99.00
2001 01 18 00  85  6.3  7.6  3.41 16.67 10.14 999 1017.0 999.0  25.3 999.0 99.0 99.00
2001 01 18 01  75  5.4  7.3  3.12 16.67  9.17 999 1016.8 999.0  25.3 999.0 99.0 99.00
2001 01 18 02  84  6.0  8.0  3.47 16.67 10.05 999 1016.6 999.0  25.4 999.0 99.0 99.00
2001 01 18 03  69  5.4  8.0  3.20 16.67  9.87 999 1016.7 999.0  25.4 999.0 99.0 99.00
2001 01 18 04  74  5.5  7.4  3.06 16.67  9.89 999 1016.8 999.0  25.3 999.0 99.0 99.00
2001 01 18 05  79  5.9  7.4  3.29 16.67 10.42 999 1017.3 999.0  25.3 999.0 99.0 99.00
2001 01 18 06  64  6.3  7.9  3.27 16.67 10.28 999 1017.9 999.0  25.3 999.0 99.0 99.00
2001 01 18 07  67  6.1  7.6  3.59 16.67 10.26 999 1018.3 999.0  25.3 999.0 99.0 99.00
2001 01 18 08  69  6.5  8.3  3.06 16.67  9.60 999 1018.8 999.0  25.3 999.0 99.0 99.00
2001 01 18 09  71  6.7  8.0  3.51 16.67 10.18 999 1018.8 999.0  25.3 999.0 99.0 99.00
2001 01 18 10  75  7.0  8.7  3.58 16.67 10.13 999 1018.6 999.0  25.3 999.0 99.0 99.00
2001 01 18 11  78  6.3  8.0  3.36 16.67 10.34 999 1018.4 999.0  25.3 999.0 99.0 99.00
2001 01 18 12  83  6.8  8.6  3.54 16.67 10.44 999 1018.3 999.0  25.2 999.0 99.0 99.00
2001 01 18 13  67  6.4  7.7  3.68 14.29 10.64 999 1017.6 999.0  25.2 999.0 99.0 99.00
2001 01 18 14  75  6.4  7.8  3.64 14.29 10.60 999 1017.4 999.0  25.2 999.0 99.0 99.00
2001 01 18 15  79  6.3  7.6  3.16 14.29  9.90 999 1017.2 999.0  25.2 999.0 99.0 99.00
2001 01 18 16  77  6.9  8.6  3.19 14.29  9.44 999 1017.4 999.0  25.2 999.0 99.0 99.00
2001 01 18 17  71  6.6  7.8  3.12 12.50  9.28 999 1017.6 999.0  25.2 999.0 99.0 99.00
2001 01 18 18  78  7.1  9.0  2.84 16.67  8.65 999 1018.1 999.0  25.2 999.0 99.0 99.00
2001 01 18 19  73  6.9  8.5  2.88 16.67  8.94 999 1018.6 999.0  25.2 999.0 99.0 99.00
2001 01 18 20  66  7.6  9.2  3.38 16.67  9.22 999 1018.7 999.0  25.2 999.0 99.0 99.00
2001 01 18 21 102  7.2  9.0  2.85 14.29  8.22 999 1018.6 999.0  25.2 999.0 99.0 99.00
2001 01 18 22 107  7.1  9.3  3.25 14.29  9.17 999 1018.2 999.0  25.2 999.0 99.0 99.00
2001 01 18 23 107  6.3  8.4  3.06 14.29  9.21 999 1017.5 999.0  25.3 999.0 99.0 99.00
2001 01 19 00 107  5.9  7.7  3.09 14.29  9.13 999 1016.8 999.0  25.3 999.0 99.0 99.00
2001 01 19 01 104  4.8  6.4  2.69 14.29  8.48 999 1016.4 999.0  25.3 999.0 99.0 99.00
2001 01 19 02  92  4.2  5.5  3.11 14.29  9.41 999 1016.6 999.0  25.3 999.0 99.0 99.00
2001 01 19 03  89  5.2  6.4  2.95 14.29  9.03 999 1017.0 999.0  25.3 999.0 99.0 99.00
2001 01 19 04  94  4.9  7.0  3.75 14.29 10.72 999 1017.6 999.0  25.3 999.0 99.0 99.00
2001 01 19 05  87  4.9  6.1  3.00 14.29  9.32 999 1018.2 999.0  25.2 999.0 99.0 99.00
2001 01 19 06  89  5.1  7.2  3.19 14.29  9.27 999 1019.1 999.0  25.2 999.0 99.0 99.00
2001 01 19 07  88  4.5  5.9  3.41 14.29  9.61 999 1019.6 999.0  25.2 999.0 99.0 99.00
2001 01 19 08  86  3.9  5.5  3.36 14.29  9.04 999 1020.0 999.0  25.2 999.0 99.0 99.00
2001 01 19 09  79  3.7  4.9  3.36 14.29  9.38 999 1020.3 999.0  25.2 999.0 99.0 99.00
2001 01 19 10  59  3.9  4.9  3.08 14.29  8.66 999 1020.1 999.0  25.2 999.0 99.0 99.00
2001 01 19 11  64  4.4  5.4  3.13 14.29  8.93 999 1019.7 999.0  25.2 999.0 99.0 99.00
2001 01 19 12  67  4.8  6.3  3.15 14.29  9.10 999 1019.3 999.0  25.2 999.0 99.0 99.00
2001 01 19 13  55  6.8  9.6  3.21 14.29  9.19 999 1018.7 999.0  25.1 999.0 99.0 99.00
2001 01 19 14  77  6.3  7.9  2.92 14.29  8.63 999 1018.6 999.0  25.1 999.0 99.0 99.00
2001 01 19 15  72  5.7  7.3  3.23 14.29  9.01 999 1018.5 999.0  25.1 999.0 99.0 99.00
