#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 12 31 23 50  49  7.1  8.5  4.27 14.81 11.32 999 1013.5  25.1  25.6 999.0 99.0 99.00
2013 01 01 00 50  39  6.6  8.4  3.66 14.81 10.16 999 1013.4  24.9  25.6 999.0 99.0 99.00
2013 01 01 01 50  41  7.7  9.1  4.50 14.81 10.95 999 1013.3  25.3  25.6 999.0 99.0 99.00
2013 01 01 02 50  46  7.1  8.3  4.24 14.81 10.48 999 1013.9  25.2  25.5 999.0 99.0 99.00
2013 01 01 03 50  49  6.9  8.0  3.46 12.90  9.78 999 1014.2  25.3  25.5 999.0 99.0 99.00
2013 01 01 04 50  49  8.1  9.6  3.60 13.79  9.88 999 1014.8  24.9  25.5 999.0 99.0 99.00
2013 01 01 05 50  48  7.6  9.0  3.96 14.81 10.10 999 1015.4  25.2  25.5 999.0 99.0 99.00
2013 01 01 06 50  54  7.8  9.3  3.91 14.81  9.81 999 1015.9  25.1  25.5 999.0 99.0 99.00
2013 01 01 07 50  55  7.4  9.0  3.75 14.81  9.83 999 1016.3  25.0  25.5 999.0 99.0 99.00
2013 01 01 08 50  47  8.7 10.8  3.78 14.81  9.40 999 1016.2  25.2  25.5 999.0 99.0 99.00
2013 01 01 09 50  50  8.8 11.2  3.77 14.81  9.43 999 1016.0  25.3  25.5 999.0 99.0 99.00
2013 01 01 10 50  54  8.4 10.3  3.42 14.81  8.56 999 1015.8  25.3  25.5 999.0 99.0 99.00
2013 01 01 11 50  60  8.3 10.3  3.37 14.81  8.43 999 1015.6  25.2  25.4 999.0 99.0 99.00
2013 01 01 12 50  56  9.6 11.6  3.59 14.81  8.80 999 1014.6  25.2  25.4 999.0 99.0 99.00
2013 01 01 13 50  66  9.7 11.9  3.40 14.81  8.38 999 1013.9  25.2  25.4 999.0 99.0 99.00
2013 01 01 14 50  56  8.9 10.7  3.22 14.81  8.04 999 1014.0  25.1  25.4 999.0 99.0 99.00
2013 01 01 15 50  75  8.5 10.7  3.51 13.79  8.26 999 1014.6  24.5  25.4 999.0 99.0 99.00
2013 01 01 16 50  77  9.5 11.8  3.64 14.81  8.27 999 1014.9  25.2  25.4 999.0 99.0 99.00
2013 01 01 17 50  73  9.4 12.1  3.51 14.81  8.35 999 1015.3  25.2  25.4 999.0 99.0 99.00
2013 01 01 18 50  72 10.5 13.5  3.25 13.79  7.60 999 1015.7  25.2  25.4 999.0 99.0 99.00
2013 01 01 19 50  83  9.2 10.8  3.23 14.81  7.55 999 1016.4  25.1  25.4 999.0 99.0 99.00
2013 01 01 20 50  82  9.2 11.8  3.49 13.79  7.75 999 1015.8  25.0  25.4 999.0 99.0 99.00
2013 01 01 21 50  68  8.1  9.6  3.22 13.79  7.87 999 1015.7  24.9  25.5 999.0 99.0 99.00
2013 01 01 22 50  79  8.9 10.2  3.30 13.79  7.72 999 1015.0  25.2  25.5 999.0 99.0 99.00
2013 01 01 23 50  62  8.6 10.2  3.15 12.90  7.72 999 1013.9  25.1  25.5 999.0 99.0 99.00
2013 01 02 00 50  64  7.7  9.5  3.10 13.79  7.65 999 1013.1  25.0  25.5 999.0 99.0 99.00
2013 01 02 01 50  61  8.2  9.8  3.25 13.79  7.77 999 1012.7  25.2  25.5 999.0 99.0 99.00
2013 01 02 02 50  59  9.3 11.2  3.25 13.79  7.88 999 1012.6  25.3  25.5 999.0 99.0 99.00
2013 01 02 03 50  58  9.9 11.9  3.17 10.81  7.59 999 1012.8  25.1  25.5 999.0 99.0 99.00
2013 01 02 04 50  64  9.4 11.8  3.37 13.79  7.69 999 1013.4  25.1  25.4 999.0 99.0 99.00
2013 01 02 05 50  68  9.5 11.8  3.53 12.90  7.72 999 1013.8  25.2  25.4 999.0 99.0 99.00
2013 01 02 06 50  59  9.9 11.7  3.79 10.00  8.14 999 1014.3  25.1  25.4 999.0 99.0 99.00
