YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 02 06 353  0.8  1.3  1.64 14.29  7.74 999 1012.3  24.3  25.5 999.0 99.0 99.00
2001 01 02 07   0  0.0  0.2  1.72 12.50  7.64 999 1012.5  24.2  25.5 999.0 99.0 99.00
2001 01 02 08 183  1.6  2.5  1.68 12.50  7.84 999 1012.4  24.2  25.4 999.0 99.0 99.00
2001 01 02 09 159  1.3  2.1  1.83 12.50  8.12 999 1012.1  24.1  25.4 999.0 99.0 99.00
2001 01 02 10 139  0.9  2.0  1.65 14.29  7.92 999 1011.7  24.0  25.3 999.0 99.0 99.00
2001 01 02 11 131  1.2  1.9  1.65 14.29  7.67 999 1011.6  23.9  25.3 999.0 99.0 99.00
2001 01 02 12 337  0.7  1.3  1.79 12.50  8.06 999 1011.7  23.9  25.3 999.0 99.0 99.00
2001 01 02 13 305  1.4  2.4  1.85 12.50  8.03 999 1011.4  23.8  25.2 999.0 99.0 99.00
2001 01 02 14 268  1.0  1.9  1.60 11.11  7.75 999 1011.1  23.8  25.2 999.0 99.0 99.00
2001 01 02 15 294  0.4  1.4  1.76 12.50  7.70 999 1011.2  23.6  25.2 999.0 99.0 99.00
2001 01 02 16 205  1.4  2.1  1.73 11.11  7.88 999 1011.6  23.8  25.2 999.0 99.0 99.00
2001 01 02 17 177  2.0  2.6  1.60 11.11  8.01 999 1012.1  23.7  25.1 999.0 99.0 99.00
2001 01 02 18 173  1.5  2.2  1.69  8.33  7.92 999 1012.9  24.2  25.1 999.0 99.0 99.00
2001 01 02 19 155  2.3  3.6  1.57 10.00  7.92 999 1013.6  24.3  25.1 999.0 99.0 99.00
2001 01 02 20 157  1.9  2.8  1.63 12.50  8.03 999 1013.8  24.4  25.2 999.0 99.0 99.00
2001 01 02 21 158  2.3  3.3  1.55 11.11  8.05 999 1013.8  24.4  25.3 999.0 99.0 99.00
2001 01 02 22 156  2.7  4.0  1.48  8.33  7.54 999 1013.0  24.4  25.4 999.0 99.0 99.00
2001 01 02 23 159  3.0  3.8  1.64  8.33  7.62 999 1012.1  24.4  25.5 999.0 99.0 99.00
2001 01 03 00 156  3.0  3.9  1.53  9.09  7.85 999 1011.3  24.4  25.5 999.0 99.0 99.00
2001 01 03 01 163  2.4  3.4  1.57  9.09  7.69 999 1010.7  24.7  25.6 999.0 99.0 99.00
2001 01 03 02 169  1.5  2.5  1.66  8.33  7.93 999 1010.7  25.0  25.6 999.0 99.0 99.00
2001 01 03 03 152  1.9  2.5  1.60 12.50  7.82 999 1011.0  24.9  25.5 999.0 99.0 99.00
2001 01 03 04 162  1.5  2.2  1.75 11.11  8.13 999 1011.4  24.9  25.4 999.0 99.0 99.00
2001 01 03 05 216  0.4  0.9  1.66 12.50  8.11 999 1012.1  24.2  25.4 999.0 99.0 99.00
2001 01 03 06 133  1.2  1.9  1.88 11.11  8.83 999 1012.7  24.2  25.3 999.0 99.0 99.00
2001 01 03 07 207  0.2  0.6  1.84 11.11  8.81 999 1013.5  24.2  25.3 999.0 99.0 99.00
2001 01 03 08  74  1.3  1.9  2.05 11.11  9.29 999 1013.8  24.2  25.3 999.0 99.0 99.00
2001 01 03 09  66  1.7  2.7  2.07 12.50  9.39 999 1013.7  24.1  25.2 999.0 99.0 99.00
2001 01 03 10  74  2.0  2.6  2.13 11.11  9.25 999 1013.7  24.1  25.2 999.0 99.0 99.00
2001 01 03 11  68  2.2  3.0  1.97 12.50  8.99 999 1013.7  24.0  25.2 999.0 99.0 99.00
2001 01 03 12 114  1.9  3.0  2.17 12.50  9.45 999 1013.3  24.0  25.2 999.0 99.0 99.00
2001 01 03 13 118  2.5  4.1  2.19 12.50  9.15 999 1013.2  24.0  25.2 999.0 99.0 99.00
2001 01 03 14 101  2.4  3.5  2.33 12.50  9.41 999 1013.3  24.0  25.2 999.0 99.0 99.00
2001 01 03 15 123  2.8  4.0  2.26 12.50  9.13 999 1013.5  23.9  25.2 999.0 99.0 99.00
2001 01 03 16 113  2.3  3.5  2.40 11.11  9.28 999 1014.0  24.0  25.2 999.0 99.0 99.00
2001 01 03 17 125  2.4  3.8  2.46 12.50  9.31 999 1014.6  23.9  25.2 999.0 99.0 99.00
2001 01 03 18 128  2.8  4.0  2.27 12.50  8.97 999 1015.2  24.3  25.2 999.0 99.0 99.00
2001 01 03 19 145  3.4  4.9  2.30 12.50  9.35 999 1015.8  24.5  25.2 999.0 99.0 99.00
2001 01 03 20 141  2.9  4.2  2.04 11.11  9.01 999 1015.9  24.5  25.2 999.0 99.0 99.00
2001 01 03 21 130  2.5  3.5  2.04 12.50  8.92 999 1015.7  24.5  25.3 999.0 99.0 99.00
2001 01 03 22 130  2.7  4.2  2.07 11.11  8.71 999 1014.9  24.4  25.3 999.0 99.0 99.00
2001 01 03 23 104  2.8  3.8  2.02 12.50  9.02 999 1014.1  24.3  25.5 999.0 99.0 99.00
2001 01 04 00  88  2.5  3.5  1.90 11.11  8.50 999 1013.3  24.3  25.6 999.0 99.0 99.00
2001 01 04 01  55  2.4  3.4  1.99 12.50  8.88 999 1013.2  24.4  25.6 999.0 99.0 99.00
2001 01 04 02  74  2.8  3.7  1.91 12.50  8.79 999 1012.9  24.5  25.7 999.0 99.0 99.00
2001 01 04 03  72  3.2  3.9  2.06 11.11  8.96 999 1013.0  24.5  25.6 999.0 99.0 99.00
2001 01 04 04  70  4.3  5.3  2.08 12.50  9.22 999 1013.2  24.4  25.5 999.0 99.0 99.00
2001 01 04 05  70  4.7  6.0  1.84 12.50  8.61 999 1013.6  24.4  25.4 999.0 99.0 99.00
2001 01 04 06  50  5.5  6.3  2.02 12.50  8.90 999 1014.8  24.3  25.4 999.0 99.0 99.00
2001 01 04 07  55  5.5  6.7  2.06 12.50  9.00 999 1015.3  24.4  25.3 999.0 99.0 99.00
2001 01 04 08  61  5.9  7.0  2.18 12.50  9.09 999 1015.4  24.4  25.3 999.0 99.0 99.00
2001 01 04 09  68  5.5  6.8  2.24 12.50  8.84 999 1015.1  24.3  25.3 999.0 99.0 99.00
2001 01 04 10  81  5.9  7.0  1.89 12.50  8.35 999 1014.6  24.3  25.2 999.0 99.0 99.00
2001 01 04 11  86  6.7  8.1  1.90 12.50  8.26 999 1014.0  24.3  25.2 999.0 99.0 99.00
2001 01 04 12  89  6.4  8.0  1.96 14.29  7.71 999 1013.5  24.2  25.2 999.0 99.0 99.00
2001 01 04 13  86  6.2  7.1  1.87 14.29  7.48 999 1013.0  24.2  25.2 999.0 99.0 99.00
2001 01 04 14  96  5.7  6.9  1.99 12.50  7.45 999 1013.1  24.3  25.1 999.0 99.0 99.00
2001 01 04 15  83  5.4  6.6  1.93 12.50  7.59 999 1013.3  24.3  25.1 999.0 99.0 99.00
2001 01 04 16  82  5.9  7.4  1.68 12.50  6.95 999 1013.7  24.3  25.1 999.0 99.0 99.00
2001 01 04 17  75  6.2  7.1  2.05 12.50  7.52 999 1014.1  24.4  25.1 999.0 99.0 99.00
2001 01 04 18  81  6.1  7.2  1.80 12.50  6.95 999 1014.7  24.5  25.1 999.0 99.0 99.00
2001 01 04 19  82  7.1  8.3  1.77 12.50  6.88 999 1015.2  24.5  25.1 999.0 99.0 99.00
2001 01 04 20  87  6.8  7.9  1.88 12.50  7.20 999 1015.2  24.6  25.1 999.0 99.0 99.00
2001 01 04 21  87  6.8  7.8  1.63 12.50  6.48 999 1014.9  24.6  25.2 999.0 99.0 99.00
2001 01 04 22  89  6.2  7.5  1.89 14.29  7.12 999 1014.4  24.6  25.2 999.0 99.0 99.00
2001 01 04 23  91  6.6  7.7  1.97 12.50  7.26 999 1013.6  24.6  25.3 999.0 99.0 99.00
2001 01 05 00  88  6.1  7.2  1.92 12.50  6.95 999 1012.8  24.6  25.3 999.0 99.0 99.00
2001 01 05 01  85  5.2  7.1  2.23 12.50  7.93 999 1012.3  24.6  25.3 999.0 99.0 99.00
2001 01 05 02  77  5.3  6.7  2.05 12.50  7.92 999 1012.3  24.6  25.3 999.0 99.0 99.00
2001 01 05 03  68  5.0  6.1  1.99 12.50  7.80 999 1012.9  24.7  25.3 999.0 99.0 99.00
2001 01 05 04  57  5.5  6.3  2.23 12.50  8.44 999 1013.4  24.6  25.3 999.0 99.0 99.00
2001 01 05 05  65  5.3  6.5  2.26 14.29  8.37 999 1014.0  24.6  25.3 999.0 99.0 99.00
2001 01 05 06  68  6.1  7.0  2.22 12.50  8.31 999 1014.7  24.6  25.2 999.0 99.0 99.00
2001 01 05 07  64  6.4  7.6  2.05 16.67  7.91 999 1015.0  24.5  25.2 999.0 99.0 99.00
2001 01 05 08  79  5.9  6.8  2.33 14.29  8.61 999 1015.1  24.5  25.2 999.0 99.0 99.00
2001 01 05 09  85  6.1  7.7  2.64 14.29  9.29 999 1014.9  24.5  25.2 999.0 99.0 99.00
2001 01 05 10  77  6.2  7.2  2.57 14.29  9.00 999 1014.5  24.4  25.2 999.0 99.0 99.00
2001 01 05 11  69  5.9  7.1  2.40 16.67  8.55 999 1014.0  24.4  25.1 999.0 99.0 99.00
2001 01 05 12  76  5.4  6.3  2.46 14.29  8.63 999 1013.4  24.3  25.1 999.0 99.0 99.00
2001 01 05 13  69  5.9  6.9  2.21 14.29  8.15 999 1012.7  24.3  25.1 999.0 99.0 99.00
2001 01 05 14  64  5.7  6.9  2.47 14.29  8.89 999 1012.4  24.3  25.1 999.0 99.0 99.00
2001 01 05 15  63  7.9  9.6  2.60 14.29  9.09 999 1012.7  24.1  25.1 999.0 99.0 99.00
2001 01 05 16  72  5.5  6.4  2.51 14.29  8.86 999 1012.9  24.3  25.1 999.0 99.0 99.00
2001 01 05 17  65  7.3  9.0  2.63 14.29  8.91 999 1013.5  24.2  25.1 999.0 99.0 99.00
2001 01 05 18  66  9.0 10.5  2.40 14.29  8.08 999 1014.2  24.3  25.1 999.0 99.0 99.00
2001 01 05 19  76  6.7  8.7  2.42 14.29  8.11 999 1015.0  24.5  25.1 999.0 99.0 99.00
2001 01 05 20  91  7.8  9.3  2.35 14.29  8.18 999 1015.0  23.9  25.1 999.0 99.0 99.00
2001 01 05 21  93  6.6  8.2  2.50 14.29  7.83 999 1014.6  24.0  25.1 999.0 99.0 99.00
2001 01 05 22  87  5.5  6.4  2.22 14.29  7.60 999 1014.3  24.2  25.2 999.0 99.0 99.00
2001 01 05 23  74  5.0  6.0  2.44 12.50  8.45 999 1013.4  24.5  25.3 999.0 99.0 99.00
2001 01 06 00  70  5.8  6.9  2.29 14.29  8.13 999 1012.6  24.5  25.3 999.0 99.0 99.00
2001 01 06 01  74  6.1  7.2  2.30 14.29  8.54 999 1012.0  24.5  25.3 999.0 99.0 99.00
2001 01 06 02  66  6.5  7.9  2.43 14.29  8.25 999 1011.7  24.6  25.3 999.0 99.0 99.00
2001 01 06 03  80  6.6  7.8  2.32 12.50  7.72 999 1011.9  24.9  25.2 999.0 99.0 99.00
2001 01 06 04  76  6.2  7.3  2.23 14.29  7.88 999 1012.5  24.7  25.2 999.0 99.0 99.00
2001 01 06 05  79  5.9  7.5  2.38 12.50  8.37 999 1013.1  24.6  25.2 999.0 99.0 99.00
2001 01 06 06  83  6.5  8.3  2.44 12.50  8.23 999 1013.8  24.8  25.2 999.0 99.0 99.00
2001 01 06 07  90  5.4  7.0  2.54 12.50  8.40 999 1014.3  24.8  25.2 999.0 99.0 99.00
2001 01 06 08  88  6.9  8.3  2.31 12.50  8.09 999 1014.5  24.8  25.1 999.0 99.0 99.00
2001 01 06 09  87  6.5  7.6  2.45 16.67  8.02 999 1014.4  24.6  25.1 999.0 99.0 99.00
2001 01 06 10  76  6.3  7.8  2.54 12.50  7.92 999 1014.6  24.6  25.1 999.0 99.0 99.00
2001 01 06 11  78  6.1  7.4  2.26 16.67  7.69 999 1014.6  24.5  25.1 999.0 99.0 99.00
2001 01 06 12  75  6.0  7.5  2.66 16.67  8.53 999 1014.2  24.4  25.1 999.0 99.0 99.00
2001 01 06 13  78  5.6  6.6  2.48 16.67  8.35 999 1013.6  24.4  25.1 999.0 99.0 99.00
2001 01 06 14  60  6.0  7.1  2.12 16.67  7.75 999 1013.5  24.3  25.1 999.0 99.0 99.00
2001 01 06 15  64  5.8  7.1  2.39 16.67  8.20 999 1013.7  24.2  25.1 999.0 99.0 99.00
2001 01 06 16  68  6.5  7.9  2.78 16.67  9.30 999 1014.0  24.2  25.1 999.0 99.0 99.00
2001 01 06 17  81  6.3  7.7  2.85 16.67  9.44 999 1014.5  24.3  25.0 999.0 99.0 99.00
2001 01 06 18  89  7.0  8.2  2.47 16.67  8.50 999 1015.3  24.5  25.0 999.0 99.0 99.00
2001 01 06 19  92  6.7  7.8  2.24 16.67  7.88 999 1016.1  24.5  25.0 999.0 99.0 99.00
2001 01 06 20  85  5.7  6.9  2.55 16.67  8.54 999 1016.4  24.6  25.0 999.0 99.0 99.00
2001 01 06 21  87  5.7  7.0  2.26 16.67  8.22 999 1016.0  24.6  25.0 999.0 99.0 99.00
2001 01 06 22  81  4.9  6.5  2.21 16.67  7.90 999 1015.4  24.7  25.1 999.0 99.0 99.00
2001 01 06 23  88  5.5  6.8  2.30 16.67  8.43 999 1014.2  24.8  25.1 999.0 99.0 99.00
2001 01 07 00  87  6.1  7.8  2.26 16.67  8.34 999 1013.3  24.6  25.3 999.0 99.0 99.00
2001 01 07 01  68  6.2  7.3  2.18 14.29  8.17 999 1013.0  24.6  25.3 999.0 99.0 99.00
2001 01 07 02  73  6.6  8.3  2.31 16.67  8.47 999 1013.0  24.8  25.2 999.0 99.0 99.00
2001 01 07 03  66  6.8  8.3  2.12 16.67  7.68 999 1013.4  24.9  25.2 999.0 99.0 99.00
2001 01 07 04  64  7.3  8.5  2.09 14.29  7.41 999 1013.8  24.7  25.1 999.0 99.0 99.00
2001 01 07 05  71  7.2  8.6  2.19 16.67  7.28 999 1014.3  24.6  25.1 999.0 99.0 99.00
2001 01 07 06  70  7.0  8.5  2.00 16.67  7.01 999 1015.1  24.6  25.2 999.0 99.0 99.00
2001 01 07 07  74  7.7  8.7  2.05 12.50  7.21 999 1015.9  24.6  25.1 999.0 99.0 99.00
2001 01 07 08  71  7.3  8.6  1.92 12.50  6.78 999 1016.7  24.7  25.1 999.0 99.0 99.00
2001 01 07 09  69  7.1  8.6  1.89 14.29  6.87 999 1016.7  24.7  25.1 999.0 99.0 99.00
2001 01 07 10  76  7.0  8.6  2.06 14.29  7.21 999 1016.5  24.6  25.1 999.0 99.0 99.00
2001 01 07 11  71  6.3  7.6  1.99 14.29  7.19 999 1016.5  24.7  25.1 999.0 99.0 99.00
2001 01 07 12  64  5.3  6.1  2.06 14.29  6.97 999 1016.2  24.8  25.1 999.0 99.0 99.00
2001 01 07 13  92  4.9  6.7  2.00 12.50  7.17 999 1015.9  23.9  25.1 999.0 99.0 99.00
2001 01 07 14 114  6.2  7.8  1.86 14.29  6.80 999 1015.5  24.1  25.1 999.0 99.0 99.00
2001 01 07 15 100  8.1 10.6  1.89 12.50  6.23 999 1015.8  23.2  25.1 999.0 99.0 99.00
2001 01 07 16  94  7.0  9.0  1.96 14.29  6.56 999 1016.1  23.8  25.1 999.0 99.0 99.00
2001 01 07 17  87  6.6  7.7  1.83 14.29  6.63 999 1016.7  24.3  25.1 999.0 99.0 99.00
2001 01 07 18  79  6.9  8.3  2.04 12.50  6.46 999 1017.2  23.7  25.1 999.0 99.0 99.00
2001 01 07 19  86  7.7  9.3  1.78 14.29  6.27 999 1017.8  24.3  25.1 999.0 99.0 99.00
2001 01 07 20  89  8.0 10.2  1.90 14.29  6.45 999 1017.9  24.7  25.1 999.0 99.0 99.00
2001 01 07 21  87  7.6  9.4  1.88 14.29  6.23 999 1017.5  24.8  25.1 999.0 99.0 99.00
2001 01 07 22  88  7.3  8.6  2.13 14.29  6.74 999 1016.9  24.7  25.2 999.0 99.0 99.00
2001 01 07 23  87  7.1  8.4  1.86 12.50  6.28 999 1016.1  24.7  25.2 999.0 99.0 99.00
2001 01 08 00  91  7.7  9.9  1.97 14.29  6.22 999 1015.3  24.8  25.2 999.0 99.0 99.00
2001 01 08 01  90  7.4  8.7  2.06 14.29  6.51 999 1014.7  24.7  25.2 999.0 99.0 99.00
2001 01 08 02  84  7.7  9.2  2.02 14.29  6.25 999 1014.8  24.9  25.3 999.0 99.0 99.00
2001 01 08 03  86  7.7  9.2  2.00 14.29  6.08 999 1015.4  24.9  25.3 999.0 99.0 99.00
2001 01 08 04  79  7.2  8.8  2.09 14.29  6.45 999 1016.1  24.8  25.2 999.0 99.0 99.00
2001 01 08 05  78  7.8  9.2  2.14 14.29  6.65 999 1016.6  24.8  25.2 999.0 99.0 99.00
2001 01 08 06  79  7.8  9.5  2.01 14.29  5.88 999 1017.2  24.9  25.2 999.0 99.0 99.00
2001 01 08 07  74  8.2  9.4  2.12 14.29  6.39 999 1018.0  24.9  25.2 999.0 99.0 99.00
2001 01 08 08  80  7.8 10.7  2.01 12.50  5.81 999 1018.5  25.0  25.2 999.0 99.0 99.00
2001 01 08 09  84  8.2 10.2  2.11 12.50  6.06 999 1018.6  24.8  25.1 999.0 99.0 99.00
2001 01 08 10  69  7.3  8.8  2.07 12.50  5.86 999 1018.4  24.8  25.1 999.0 99.0 99.00
2001 01 08 11  75  8.1 10.1  2.08 12.50  6.15 999 1018.4  24.9  25.1 999.0 99.0 99.00
2001 01 08 12  81  7.8  9.6  2.04 12.50  5.95 999 1018.1  25.0  25.1 999.0 99.0 99.00
2001 01 08 13  79  8.5 10.2  2.00 12.50  5.71 999 1017.8  24.8  25.1 999.0 99.0 99.00
2001 01 08 14  75  8.4  9.5  2.02 14.29  5.55 999 1017.7  24.8  25.2 999.0 99.0 99.00
2001 01 08 15  76  8.0  9.5  2.01 11.11  5.73 999 1017.6  25.2  25.2 999.0 99.0 99.00
2001 01 08 16  64  7.4  9.1  2.00 12.50  5.93 999 1018.1  25.1  25.2 999.0 99.0 99.00
2001 01 08 17  64  8.1  9.4  1.98 12.50  5.56 999 1018.7  24.7  25.1 999.0 99.0 99.00
2001 01 08 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 08 19  83  8.7 10.4  2.14 12.50  5.76 999 1019.2  25.1  25.2 999.0 99.0 99.00
2001 01 08 20  64  8.5 10.0  2.01 14.29  5.72 999 1019.9  24.9  25.2 999.0 99.0 99.00
2001 01 08 21  59  8.7 10.9  2.07 12.50  5.57 999 1019.9  24.8  25.2 999.0 99.0 99.00
2001 01 08 22  62  8.9 10.2  2.27 12.50  5.92 999 1019.2  24.9  25.2 999.0 99.0 99.00
2001 01 08 23  65  8.5 10.1  2.07 12.50  5.59 999 1018.3  24.9  25.2 999.0 99.0 99.00
2001 01 09 00  69  9.3 11.2  2.21  8.33  5.79 999 1017.4  24.9  25.2 999.0 99.0 99.00
2001 01 09 01  69  9.7 11.9  2.19 12.50  5.90 999 1016.2  24.8  25.2 999.0 99.0 99.00
2001 01 09 02  70 10.5 12.3  2.46  8.33  5.86 999 1016.1  24.9  25.2 999.0 99.0 99.00
2001 01 09 03  71 10.9 13.8  2.33 12.50  5.64 999 1016.2  24.8  25.2 999.0 99.0 99.00
2001 01 09 04  72 10.4 12.4  2.42 12.50  6.01 999 1016.5  24.8  25.1 999.0 99.0 99.00
2001 01 09 05  78 10.2 12.4  2.48  5.88  5.90 999 1016.8  24.7  25.1 999.0 99.0 99.00
2001 01 09 06  78 10.7 12.8  2.60 12.50  6.19 999 1017.6  24.7  25.1 999.0 99.0 99.00
2001 01 09 07  84 10.7 12.7  2.80  7.14  6.17 999 1017.6  24.7  25.1 999.0 99.0 99.00
2001 01 09 08  85  9.8 12.6  2.55 12.50  6.10 999 1018.0  24.8  25.1 999.0 99.0 99.00
2001 01 09 09  86  9.6 11.5  2.77 14.29  6.39 999 1017.8  24.7  25.1 999.0 99.0 99.00
2001 01 09 10  96  9.8 12.1  2.71 14.29  6.49 999 1017.6  24.8  25.1 999.0 99.0 99.00
2001 01 09 11  81  9.1 10.7  2.59 14.29  6.40 999 1017.5  24.7  25.1 999.0 99.0 99.00
2001 01 09 12  86  8.9 10.9  2.70 11.11  6.21 999 1017.2  24.7  25.1 999.0 99.0 99.00
2001 01 09 13  95  9.0 11.0  2.63  7.14  6.49 999 1016.5  24.7  25.1 999.0 99.0 99.00
2001 01 09 14  76  8.5 10.3  2.48  7.69  6.26 999 1016.3  24.7  25.1 999.0 99.0 99.00
2001 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 09 16  88  8.4 10.4  2.87  8.33  6.63 999 1016.8  24.7  25.1 999.0 99.0 99.00
2001 01 09 17  82  9.5 11.3  2.60  8.33  6.43 999 1017.1  24.8  25.1 999.0 99.0 99.00
2001 01 09 18  86 10.2 12.0  2.80  8.33  6.45 999 1017.7  24.9  25.1 999.0 99.0 99.00
2001 01 09 19  73 11.3 13.7  2.92  7.69  6.21 999 1018.5  25.1  25.1 999.0 99.0 99.00
2001 01 09 20  79 10.6 13.0  2.77  8.33  6.28 999 1018.7  25.1  25.1 999.0 99.0 99.00
2001 01 09 21  73  9.3 11.4  2.91  8.33  6.33 999 1018.3  24.9  25.1 999.0 99.0 99.00
2001 01 09 22  74 10.5 12.4  2.94  8.33  6.46 999 1017.6  25.1  25.1 999.0 99.0 99.00
2001 01 09 23  69  9.8 11.9  2.90  8.33  6.36 999 1016.6  24.9  25.2 999.0 99.0 99.00
2001 01 10 00  76 10.5 12.6  2.77  8.33  6.21 999 1015.5  25.1  25.2 999.0 99.0 99.00
2001 01 10 01  72 10.2 12.5  2.81  8.33  6.07 999 1014.9  25.0  25.2 999.0 99.0 99.00
2001 01 10 02  76 10.5 12.8  2.85  8.33  6.18 999 1014.8  25.1  25.2 999.0 99.0 99.00
2001 01 10 03  82 11.0 12.9  2.91  8.33  6.15 999 1015.2  25.2  25.2 999.0 99.0 99.00
2001 01 10 04  76  9.7 12.3  3.02  9.09  6.45 999 1015.6  24.8  25.1 999.0 99.0 99.00
2001 01 10 05  74 11.2 13.7  3.28  8.33  6.70 999 1016.4  24.7  25.1 999.0 99.0 99.00
2001 01 10 06  76 11.1 13.0  3.27  8.33  6.31 999 1016.9  24.7  25.1 999.0 99.0 99.00
2001 01 10 07  77 11.1 13.4  3.15  7.69  6.59 999 1017.5  24.7  25.1 999.0 99.0 99.00
2001 01 10 08  81 11.2 13.2  3.20  8.33  6.37 999 1017.9  25.0  25.1 999.0 99.0 99.00
2001 01 10 09  86  9.5 11.8  3.15  8.33  6.66 999 1017.8  24.9  25.1 999.0 99.0 99.00
2001 01 10 10  76  9.7 11.5  3.32  8.33  6.50 999 1017.2  24.7  25.1 999.0 99.0 99.00
2001 01 10 11  79 10.5 12.3  3.07  9.09  6.47 999 1016.8  24.7  25.1 999.0 99.0 99.00
2001 01 10 12  81 11.1 13.2  3.21  9.09  6.63 999 1016.2  24.7  25.1 999.0 99.0 99.00
2001 01 10 13  87 10.6 12.7  3.03  9.09  6.33 999 1015.4  24.7  25.1 999.0 99.0 99.00
2001 01 10 14  89 10.9 13.0  3.01  9.09  6.38 999 1014.9  24.8  25.1 999.0 99.0 99.00
2001 01 10 15  96 10.2 12.8  3.06  9.09  6.70 999 1014.9  24.7  25.1 999.0 99.0 99.00
2001 01 10 16  90 10.6 13.1  3.12  9.09  6.47 999 1015.1  24.6  25.1 999.0 99.0 99.00
2001 01 10 17  90 11.1 13.4  3.24  9.09  6.64 999 1015.4  24.8  25.1 999.0 99.0 99.00
2001 01 10 18  94 11.2 13.2  3.27  9.09  6.54 999 1016.0  24.9  25.1 999.0 99.0 99.00
2001 01 10 19 105 12.1 16.3  3.27  9.09  6.47 999 1016.5  23.5  25.1 999.0 99.0 99.00
2001 01 10 20 104  9.5 11.5  3.24  9.09  6.46 999 1016.3  24.6  25.1 999.0 99.0 99.00
2001 01 10 21  91 11.1 14.3  3.38  9.09  6.53 999 1016.0  24.4  25.1 999.0 99.0 99.00
2001 01 10 22  97 10.3 12.6  3.28  9.09  6.48 999 1015.4  24.7  25.1 999.0 99.0 99.00
