YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 02 06 134  5.1  6.2  2.37 10.00  6.66 999 1007.9  25.2  25.1 999.0 99.0 99.00
2004 01 02 07 124  4.6  5.6  2.36 10.00  6.74 999 1008.7  25.4  25.1 999.0 99.0 99.00
2004 01 02 08 123  4.7  5.8  2.38 12.50  6.68 999 1009.2  25.2  25.2 999.0 99.0 99.00
2004 01 02 09 118  5.5  6.9  2.24 12.50  6.87 999 1008.9  25.1  25.2 999.0 99.0 99.00
2004 01 02 10 110  6.8  8.1  2.44 10.00  6.82 999 1008.5  24.9  25.2 999.0 99.0 99.00
2004 01 02 11 113  6.6  7.9  2.24 10.00  6.93 999 1007.8  25.1  25.2 999.0 99.0 99.00
2004 01 02 12 110  7.6  9.4  2.42 10.00  6.91 999 1007.0  25.0  25.2 999.0 99.0 99.00
2004 01 02 13 110  7.9  9.7  2.27 10.00  6.68 999 1006.2  25.0  25.1 999.0 99.0 99.00
2004 01 02 14 106  8.1  9.4  2.44 10.00  6.59 999 1005.7  25.0  25.1 999.0 99.0 99.00
2004 01 02 15 119  8.5 10.1  2.17 10.00  6.07 999 1006.1  25.0  25.1 999.0 99.0 99.00
2004 01 02 16 119  7.5  8.9  2.37 10.00  6.78 999 1006.8  25.1  25.1 999.0 99.0 99.00
2004 01 02 17 112  7.6  9.7  2.35 10.00  6.55 999 1007.3  25.0  25.1 999.0 99.0 99.00
2004 01 02 18 103  6.9  8.3  2.28 10.00  6.68 999 1008.3  25.2  25.1 999.0 99.0 99.00
2004 01 02 19 115  7.1  8.5  2.54 10.00  7.26 999 1009.3  25.3  25.1 999.0 99.0 99.00
2004 01 02 20 117  6.6  7.9  2.37 12.50  6.69 999 1009.8  25.1  25.2 999.0 99.0 99.00
2004 01 02 21 116  7.5  9.2  2.26 10.00  6.83 999 1009.5  25.4  25.2 999.0 99.0 99.00
2004 01 02 22 115  7.3  9.0  2.05 10.00  6.62 999 1009.4  25.4  25.3 999.0 99.0 99.00
2004 01 02 23 130  9.4 10.9  2.14 12.50  6.82 999 1008.3  24.2  25.3 999.0 99.0 99.00
2004 01 03 00 104  7.9  9.6  2.31 12.50  6.40 999 1006.9  24.7  25.3 999.0 99.0 99.00
2004 01 03 01 113  8.3  9.8  2.37 12.50  7.14 999 1006.7  25.1  25.3 999.0 99.0 99.00
2004 01 03 02 121  8.9 10.1  2.25 11.11  6.71 999 1006.6  25.3  25.3 999.0 99.0 99.00
2004 01 03 03 116 10.3 12.9  2.43 12.50  6.78 999 1006.1  25.1  25.3 999.0 99.0 99.00
2004 01 03 04 119  8.2  9.6  2.34 10.00  6.31 999 1007.0  25.1  25.3 999.0 99.0 99.00
2004 01 03 05 125  7.7  9.2  2.23 10.00  6.50 999 1007.6  25.2  25.3 999.0 99.0 99.00
2004 01 03 06 114  7.7  9.0  2.29  9.09  6.72 999 1008.3  25.3  25.3 999.0 99.0 99.00
2004 01 03 07 124  6.8  8.1  2.23 11.11  6.88 999 1009.1  25.3  25.3 999.0 99.0 99.00
2004 01 03 08 127  6.2  7.3  2.26 10.00  6.90 999 1009.1  25.2  25.3 999.0 99.0 99.00
2004 01 03 09 125  8.7 10.1  2.18 11.11  6.56 999 1008.6  25.1  25.3 999.0 99.0 99.00
2004 01 03 10 121  8.2 10.1  2.18 10.00  6.31 999 1008.2  24.9  25.3 999.0 99.0 99.00
2004 01 03 11 124  7.9  9.4  2.26 10.00  6.54 999 1008.1  25.0  25.4 999.0 99.0 99.00
2004 01 03 12 120  8.3  9.9  2.18 11.11  6.50 999 1007.2  24.9  25.4 999.0 99.0 99.00
2004 01 03 13 118  7.9  9.4  2.27 11.11  6.70 999 1006.6  25.1  25.4 999.0 99.0 99.00
2004 01 03 14 129  8.1  9.8  2.25 11.11  6.51 999 1007.0  25.2  25.3 999.0 99.0 99.00
2004 01 03 15 131  8.2  9.6  2.03  9.09  6.18 999 1007.5  25.0  25.3 999.0 99.0 99.00
2004 01 03 16 130  9.3 11.9  2.13  9.09  6.16 999 1007.5  24.9  25.3 999.0 99.0 99.00
2004 01 03 17 135  8.8 11.3  2.30 10.00  6.12 999 1007.7  24.7  25.3 999.0 99.0 99.00
2004 01 03 18 134  9.3 11.0  2.40 10.00  6.16 999 1008.6  25.0  25.3 999.0 99.0 99.00
2004 01 03 19 131  9.3 11.2  2.25  9.09  5.95 999 1009.6  25.2  25.3 999.0 99.0 99.00
2004 01 03 20 152 10.2 12.2  2.27 10.00  5.97 999 1010.1  25.1  25.3 999.0 99.0 99.00
2004 01 03 21 160 11.2 13.5  2.69 10.00  6.08 999 1009.7  24.3  25.3 999.0 99.0 99.00
2004 01 03 22 186  8.1  9.7  2.54 10.00  5.92 999 1009.5  23.8  25.3 999.0 99.0 99.00
2004 01 03 23 197  5.5  6.6  2.58 10.00  6.29 999 1008.7  24.4  25.4 999.0 99.0 99.00
2004 01 04 00 172  4.7  6.0  2.31 10.00  6.29 999 1007.7  24.0  25.4 999.0 99.0 99.00
2004 01 04 01 142  5.7  6.6  2.42 10.00  6.53 999 1007.1  24.4  25.4 999.0 99.0 99.00
2004 01 04 02 137  8.6 10.2  2.26  9.09  6.43 999 1006.9  25.2  25.4 999.0 99.0 99.00
2004 01 04 03 127  8.2 10.0  2.25 10.00  5.90 999 1006.8  25.4  25.3 999.0 99.0 99.00
2004 01 04 04 138  7.2  8.8  2.44  9.09  6.28 999 1007.2  25.2  25.3 999.0 99.0 99.00
2004 01 04 05 134  7.8  9.2  2.27 10.00  6.20 999 1007.7  25.3  25.2 999.0 99.0 99.00
2004 01 04 06 143  7.3  8.9  2.39 10.00  6.23 999 1008.5  25.3  25.2 999.0 99.0 99.00
2004 01 04 07 144  6.4  8.1  2.27 10.00  6.13 999 1009.0  25.3  25.2 999.0 99.0 99.00
2004 01 04 08 151  5.1  6.2  2.23  9.09  6.32 999 1008.9  25.3  25.2 999.0 99.0 99.00
2004 01 04 09 157  4.2  5.1  2.12 10.00  6.41 999 1009.1  25.2  25.1 999.0 99.0 99.00
2004 01 04 10 161  3.2  4.1  2.25  9.09  6.52 999 1009.3  25.3  25.2 999.0 99.0 99.00
2004 01 04 11 153  4.6  5.5  2.31  9.09  6.89 999 1008.9  25.1  25.2 999.0 99.0 99.00
2004 01 04 12 152  5.4  6.6  2.08  9.09  6.93 999 1008.4  25.0  25.2 999.0 99.0 99.00
2004 01 04 13 164  6.1  7.4  2.12  9.09  7.05 999 1008.1  25.1  25.2 999.0 99.0 99.00
2004 01 04 14 162  5.1  5.8  2.13  9.09  6.76 999 1008.2  25.1  25.2 999.0 99.0 99.00
2004 01 04 15 163  5.0  6.0  2.04 10.00  6.87 999 1008.4  25.2  25.3 999.0 99.0 99.00
2004 01 04 16 155  6.2  7.2  2.39 10.00  7.34 999 1008.7  25.0  25.2 999.0 99.0 99.00
2004 01 04 17 180  5.6  6.8  2.17  9.09  6.84 999 1009.6  24.8  25.2 999.0 99.0 99.00
2004 01 04 18 320  5.3  7.1  2.20 10.00  7.25 999 1010.8  23.2  25.2 999.0 99.0 99.00
2004 01 04 19 352  3.9  4.7  1.94 14.29  7.05 999 1011.6  23.4  25.2 999.0 99.0 99.00
2004 01 04 20  24  3.1  3.8  2.20 14.29  7.16 999 1011.9  23.6  25.1 999.0 99.0 99.00
2004 01 04 21  18  5.7  6.6  2.05  9.09  7.40 999 1011.7  23.6  25.1 999.0 99.0 99.00
2004 01 04 22 347  7.4  8.7  2.18 14.29  7.12 999 1011.3  24.9  25.2 999.0 99.0 99.00
2004 01 04 23 343  8.0  9.1  2.36 14.29  6.96 999 1010.6  25.2  25.2 999.0 99.0 99.00
2004 01 05 00 342  7.5  9.1  2.13 14.29  6.40 999 1010.0  25.1  25.2 999.0 99.0 99.00
2004 01 05 01 352  6.7  7.7  2.41 14.29  6.73 999 1009.9  25.2  25.2 999.0 99.0 99.00
2004 01 05 02   1  6.8  7.8  2.37 14.29  6.58 999 1010.1  25.1  25.2 999.0 99.0 99.00
2004 01 05 03   9  6.2  7.3  2.17 14.29  6.53 999 1010.5  25.1  25.2 999.0 99.0 99.00
2004 01 05 04   7  6.0  7.4  2.07 12.50  6.61 999 1011.1  25.1  25.2 999.0 99.0 99.00
2004 01 05 05   2  7.0  8.6  2.26 12.50  6.77 999 1011.4  25.1  25.2 999.0 99.0 99.00
2004 01 05 06 357  6.2  7.1  2.18 14.29  6.55 999 1012.3  25.2  25.2 999.0 99.0 99.00
2004 01 05 07  11  4.8  5.6  2.10 14.29  6.73 999 1012.9  25.3  25.2 999.0 99.0 99.00
2004 01 05 08  31  4.7  5.5  1.97 14.29  7.00 999 1013.2  25.2  25.2 999.0 99.0 99.00
2004 01 05 09  18  4.6  5.4  2.09 12.50  7.31 999 1013.2  25.2  25.2 999.0 99.0 99.00
2004 01 05 10  40  4.4  5.4  2.08 14.29  7.16 999 1013.2  25.1  25.2 999.0 99.0 99.00
2004 01 05 11  47  5.0  5.8  1.83 12.50  6.92 999 1013.1  25.0  25.2 999.0 99.0 99.00
2004 01 05 12  37  4.6  5.5  1.97 12.50  7.28 999 1012.6  24.9  25.2 999.0 99.0 99.00
2004 01 05 13   9  5.0  6.0  1.93 14.29  7.02 999 1012.0  24.8  25.2 999.0 99.0 99.00
2004 01 05 14   6  5.7  6.6  1.94 12.50  6.98 999 1011.7  24.7  25.2 999.0 99.0 99.00
2004 01 05 15   2  5.9  7.3  1.93 12.50  6.72 999 1011.8  24.7  25.2 999.0 99.0 99.00
2004 01 05 16 359  6.7  7.7  1.91  9.09  6.59 999 1012.1  24.6  25.2 999.0 99.0 99.00
2004 01 05 17   2  7.3  8.7  1.96 14.29  6.43 999 1012.9  24.6  25.2 999.0 99.0 99.00
2004 01 05 18   2  6.6  7.7  2.00  8.33  6.50 999 1013.8  24.7  25.2 999.0 99.0 99.00
2004 01 05 19   5  6.9  8.0  1.96 14.29  6.73 999 1014.6  24.9  25.2 999.0 99.0 99.00
2004 01 05 20  10  6.6  7.8  1.93 12.50  6.64 999 1015.0  24.8  25.2 999.0 99.0 99.00
2004 01 05 21   9  7.3  8.5  2.25 12.50  7.31 999 1014.9  25.0  25.2 999.0 99.0 99.00
2004 01 05 22  13  6.9  8.3  2.20 14.29  7.21 999 1014.2  25.0  25.3 999.0 99.0 99.00
2004 01 05 23  19  7.0  8.3  2.32 14.29  7.40 999 1013.4  24.9  25.3 999.0 99.0 99.00
2004 01 06 00  19  6.9  8.1  2.80 12.50  8.17 999 1012.5  24.9  25.3 999.0 99.0 99.00
2004 01 06 01  10  6.7  8.0  2.68 14.29  8.02 999 1012.2  25.0  25.4 999.0 99.0 99.00
2004 01 06 02  14  7.0  7.9  2.99 12.50  8.51 999 1012.3  25.1  25.4 999.0 99.0 99.00
2004 01 06 03  19  6.5  8.0  3.19 14.29  8.83 999 1012.8  25.3  25.4 999.0 99.0 99.00
2004 01 06 04  21  7.6  8.7  3.38 14.29  8.77 999 1013.1  25.1  25.3 999.0 99.0 99.00
2004 01 06 05  35  7.3  8.5  3.33 14.29  8.64 999 1013.7  24.9  25.3 999.0 99.0 99.00
2004 01 06 06  44  7.3  8.7  3.12 12.50  8.40 999 1014.2  24.8  25.3 999.0 99.0 99.00
2004 01 06 07  53  8.0  9.7  3.28 14.29  8.48 999 1014.4  24.6  25.3 999.0 99.0 99.00
2004 01 06 08  61  7.2  9.6  3.13 14.29  8.21 999 1014.5  24.5  25.2 999.0 99.0 99.00
2004 01 06 09  51  6.4  8.4  3.44 14.29  8.72 999 1014.4  24.6  25.2 999.0 99.0 99.00
2004 01 06 10  53  7.2  9.2  3.33 12.50  8.19 999 1014.0  24.8  25.2 999.0 99.0 99.00
2004 01 06 11  42  7.2  8.3  3.43 12.50  8.57 999 1013.7  24.5  25.2 999.0 99.0 99.00
2004 01 06 12  37  7.8  9.3  3.43 12.50  8.52 999 1013.5  24.8  25.2 999.0 99.0 99.00
2004 01 06 13  49  9.0 10.5  3.15 12.50  7.64 999 1012.9  24.3  25.3 999.0 99.0 99.00
2004 01 06 14  42  7.3  8.7  3.27 12.50  8.15 999 1012.8  24.6  25.3 999.0 99.0 99.00
2004 01 06 15  40  8.1  9.3  3.28 11.11  7.85 999 1013.0  24.7  25.3 999.0 99.0 99.00
2004 01 06 16  51  9.0 10.7  3.55 12.50  8.09 999 1013.3  24.8  25.2 999.0 99.0 99.00
2004 01 06 17  43  8.0  9.5  3.27 12.50  7.68 999 1013.8  24.7  25.2 999.0 99.0 99.00
2004 01 06 18  40  7.8  9.2  2.89 11.11  7.27 999 1014.4  24.9  25.2 999.0 99.0 99.00
2004 01 06 19  47  8.0  9.4  3.12 11.11  7.32 999 1014.9  25.0  25.2 999.0 99.0 99.00
2004 01 06 20  59  7.8  9.2  2.93 12.50  7.66 999 1015.0  25.0  25.2 999.0 99.0 99.00
2004 01 06 21  47  7.4  8.7  3.13 12.50  7.77 999 1015.1  25.0  25.3 999.0 99.0 99.00
2004 01 06 22  44  7.0  8.4  2.59 12.50  7.38 999 1014.8  25.0  25.3 999.0 99.0 99.00
2004 01 06 23  42  6.3  7.5  3.19 12.50  7.86 999 1014.1  25.1  25.4 999.0 99.0 99.00
2004 01 07 00  34  6.0  7.4  3.18 12.50  8.06 999 1013.2  25.1  25.5 999.0 99.0 99.00
2004 01 07 01  40  6.4  7.7  3.08 12.50  8.21 999 1012.7  25.1  25.5 999.0 99.0 99.00
2004 01 07 02  44  6.2  7.6  2.92 12.50  7.94 999 1013.0  25.2  25.5 999.0 99.0 99.00
2004 01 07 03  37  6.1  7.1  2.96 12.50  7.99 999 1013.1  25.1  25.5 999.0 99.0 99.00
2004 01 07 04  36  6.6  8.0  2.74 14.29  7.82 999 1013.4  25.0  25.4 999.0 99.0 99.00
2004 01 07 05  35  7.1  8.6  3.00 12.50  8.05 999 1013.8  24.9  25.3 999.0 99.0 99.00
2004 01 07 06  39  6.6  7.8  2.62 12.50  7.61 999 1014.3  24.8  25.3 999.0 99.0 99.00
2004 01 07 07  32  6.6  8.2  2.46 12.50  7.26 999 1014.7  24.8  25.3 999.0 99.0 99.00
2004 01 07 08  43  6.0  7.0  2.80 12.50  8.04 999 1015.0  24.7  25.3 999.0 99.0 99.00
2004 01 07 09  34  6.3  7.8  2.63 12.50  7.57 999 1015.0  24.6  25.3 999.0 99.0 99.00
2004 01 07 10  26  6.1  7.1  2.38 11.11  7.29 999 1014.8  24.5  25.3 999.0 99.0 99.00
2004 01 07 11  25  5.7  6.8  2.30 12.50  7.23 999 1014.6  24.4  25.3 999.0 99.0 99.00
2004 01 07 12  23  6.1  7.0  2.39 11.11  7.63 999 1014.3  24.4  25.3 999.0 99.0 99.00
2004 01 07 13  17  5.8  7.4  2.43 12.50  7.54 999 1014.0  24.4  25.3 999.0 99.0 99.00
2004 01 07 14  12  5.8  7.2  2.24 12.50  7.11 999 1013.9  24.3  25.3 999.0 99.0 99.00
2004 01 07 15   2  5.6  6.6  2.39 11.11  7.45 999 1014.0  24.3  25.3 999.0 99.0 99.00
2004 01 07 16 353  6.0  7.5  2.38 12.50  7.50 999 1014.2  24.3  25.3 999.0 99.0 99.00
2004 01 07 17 352  6.9  8.0  2.07  9.09  6.97 999 1014.5  24.3  25.3 999.0 99.0 99.00
2004 01 07 18 347  6.8  8.1  2.21 12.50  7.03 999 1015.2  24.5  25.3 999.0 99.0 99.00
2004 01 07 19 349  8.1  9.4  2.03 12.50  6.59 999 1015.6  24.7  25.3 999.0 99.0 99.00
2004 01 07 20 357  7.5  9.0  2.18 11.11  6.67 999 1015.7  24.7  25.3 999.0 99.0 99.00
2004 01 07 21 358  6.6  8.5  2.15 11.11  6.65 999 1015.7  24.7  25.3 999.0 99.0 99.00
2004 01 07 22 357  6.5  8.2  2.06 11.11  6.61 999 1015.3  24.6  25.4 999.0 99.0 99.00
2004 01 07 23   1  6.2  7.8  2.11 11.11  6.75 999 1014.4  24.5  25.4 999.0 99.0 99.00
2004 01 08 00 356  6.6  7.8  2.00  9.09  6.51 999 1013.4  24.5  25.4 999.0 99.0 99.00
2004 01 08 01 353  6.4  7.4  1.81 11.11  6.34 999 1012.8  24.5  25.5 999.0 99.0 99.00
2004 01 08 02 357  6.7  8.1  1.99 11.11  6.60 999 1012.9  24.6  25.5 999.0 99.0 99.00
2004 01 08 03   3  6.5  7.7  1.94 11.11  6.26 999 1013.2  24.6  25.5 999.0 99.0 99.00
2004 01 08 04  12  6.2  7.4  1.96 10.00  6.34 999 1013.2  24.4  25.4 999.0 99.0 99.00
2004 01 08 05   8  5.7  6.9  2.10 11.11  6.88 999 1013.4  24.2  25.4 999.0 99.0 99.00
2004 01 08 06  17  5.2  6.2  2.10 10.00  7.06 999 1013.7  24.1  25.4 999.0 99.0 99.00
2004 01 08 07  12  5.7  6.9  2.03 11.11  6.72 999 1013.9  24.1  25.4 999.0 99.0 99.00
2004 01 08 08  14  5.4  6.9  1.89 11.11  6.59 999 1013.9  24.0  25.3 999.0 99.0 99.00
2004 01 08 09  10  6.2  7.6  1.90  9.09  6.54 999 1013.8  24.0  25.3 999.0 99.0 99.00
2004 01 08 10  24  5.8  7.1  1.94 10.00  6.74 999 1013.6  23.9  25.3 999.0 99.0 99.00
2004 01 08 11  12  5.2  6.3  1.83  9.09  6.62 999 1013.5  24.0  25.3 999.0 99.0 99.00
2004 01 08 12  22  4.4  5.2  1.91 10.00  7.02 999 1013.3  23.9  25.3 999.0 99.0 99.00
2004 01 08 13  35  4.2  5.7  1.90 11.11  7.11 999 1012.9  23.9  25.3 999.0 99.0 99.00
2004 01 08 14  26  4.1  5.8  1.92 10.00  7.29 999 1012.7  23.8  25.3 999.0 99.0 99.00
2004 01 08 15  20  4.3  5.9  1.84 10.00  7.10 999 1012.7  23.7  25.3 999.0 99.0 99.00
2004 01 08 16  49  2.9  4.4  1.71 11.11  6.73 999 1012.8  23.5  25.3 999.0 99.0 99.00
2004 01 08 17  26  3.7  5.3  1.86 10.00  7.15 999 1013.4  23.6  25.3 999.0 99.0 99.00
2004 01 08 18  98  1.8  3.1  1.84 10.00  6.98 999 1014.1  24.0  25.3 999.0 99.0 99.00
2004 01 08 19  19  1.9  2.7  1.83  9.09  7.01 999 1014.8  23.8  25.3 999.0 99.0 99.00
2004 01 08 20  15  1.0  1.6  1.72 11.11  7.18 999 1015.0  24.3  25.3 999.0 99.0 99.00
2004 01 08 21 346  1.5  2.3  1.71 10.00  7.07 999 1014.9  24.3  25.5 999.0 99.0 99.00
2004 01 08 22 321  0.9  2.1  1.70 10.00  7.31 999 1014.1  24.2  25.6 999.0 99.0 99.00
2004 01 08 23 334  2.1  3.0  1.52 10.00  7.01 999 1013.3  24.1  25.8 999.0 99.0 99.00
2004 01 09 00 339  1.7  2.6  1.62 10.00  7.48 999 1012.4  24.2  26.1 999.0 99.0 99.00
2004 01 09 01 341  1.9  2.8  1.63 10.00  7.52 999 1012.0  24.3  26.1 999.0 99.0 99.00
2004 01 09 02 330  2.4  3.4  1.84 10.00  7.81 999 1012.0  24.4  26.2 999.0 99.0 99.00
2004 01 09 03 336  1.9  3.3  1.73 10.00  7.71 999 1012.3  24.2  25.9 999.0 99.0 99.00
2004 01 09 04   5  2.4  3.1  1.68 10.00  7.51 999 1012.5  24.1  25.8 999.0 99.0 99.00
2004 01 09 05 356  3.0  4.2  1.76 10.00  7.72 999 1012.8  24.0  25.8 999.0 99.0 99.00
2004 01 09 06   4  3.5  4.6  1.70 11.11  7.84 999 1013.2  24.1  25.6 999.0 99.0 99.00
2004 01 09 07  25  3.2  4.3  1.85 10.00  8.03 999 1013.4  24.0  25.5 999.0 99.0 99.00
2004 01 09 08  30  2.5  3.2  1.59 10.00  7.77 999 1013.6  23.9  25.5 999.0 99.0 99.00
2004 01 09 09  31  2.0  3.2  1.60 11.11  7.78 999 1013.6  23.8  25.5 999.0 99.0 99.00
2004 01 09 10  42  2.2  3.0  1.74 10.00  7.99 999 1013.5  23.8  25.4 999.0 99.0 99.00
2004 01 09 11  56  2.3  3.3  1.88 10.00  8.33 999 1013.6  23.6  25.3 999.0 99.0 99.00
2004 01 09 12  91  2.5  3.5  1.80 11.11  8.27 999 1013.1  23.5  25.3 999.0 99.0 99.00
2004 01 09 13  97  2.2  3.4  1.82 10.00  8.19 999 1012.8  23.5  25.4 999.0 99.0 99.00
2004 01 09 14 125  2.0  3.1  1.84 10.00  8.25 999 1012.8  23.5  25.4 999.0 99.0 99.00
2004 01 09 15 176  0.2  1.2  1.80 10.00  8.19 999 1013.0  23.4  25.3 999.0 99.0 99.00
2004 01 09 16 113  2.5  3.5  1.73  8.33  8.07 999 1013.3  23.5  25.3 999.0 99.0 99.00
2004 01 09 17  79  1.7  2.6  1.89 10.00  8.23 999 1013.8  23.4  25.4 999.0 99.0 99.00
2004 01 09 18  70  1.7  3.0  1.91 10.00  8.32 999 1014.2  24.1  25.3 999.0 99.0 99.00
2004 01 09 19  80  1.3  2.2  1.62 11.11  7.99 999 1014.6  24.5  25.3 999.0 99.0 99.00
2004 01 09 20  76  0.6  1.4  1.92 10.00  8.80 999 1014.7  24.8  25.4 999.0 99.0 99.00
2004 01 09 21  77  0.8  1.7  1.81 10.00  8.46 999 1014.3  24.5  25.5 999.0 99.0 99.00
2004 01 09 22  74  1.5  2.1  1.80 12.50  8.81 999 1013.8  24.3  25.8 999.0 99.0 99.00
2004 01 09 23  93  1.3  2.2  1.70 11.11  8.42 999 1012.9  24.4  26.0 999.0 99.0 99.00
2004 01 10 00  61  0.4  1.5  1.92 14.29  9.51 999 1012.1  24.5  26.2 999.0 99.0 99.00
2004 01 10 01  59  1.1  1.7  1.80 14.29  8.84 999 1011.9  24.5  26.2 999.0 99.0 99.00
2004 01 10 02  13  1.2  2.2  1.79 14.29  8.89 999 1012.0  24.6  26.3 999.0 99.0 99.00
2004 01 10 03 333  3.0  4.5  1.93 10.00  8.93 999 1012.2  24.7  26.6 999.0 99.0 99.00
2004 01 10 04 349  3.1  4.0  1.85 11.11  9.07 999 1012.5  24.3  26.2 999.0 99.0 99.00
2004 01 10 05 355  2.2  3.0  1.80 11.11  8.73 999 1013.0  24.1  25.8 999.0 99.0 99.00
2004 01 10 06  29  2.9  3.8  1.75 14.29  8.96 999 1013.6  24.1  25.8 999.0 99.0 99.00
2004 01 10 07  29  3.0  3.9  1.76 12.50  9.18 999 1013.9  24.1  25.6 999.0 99.0 99.00
2004 01 10 08  50  3.0  4.3  1.94 12.50  9.34 999 1014.1  24.1  25.5 999.0 99.0 99.00
2004 01 10 09  29  2.9  3.6  1.65 10.00  8.70 999 1014.0  23.9  25.5 999.0 99.0 99.00
2004 01 10 10  56  2.6  4.2  1.66 12.50  8.87 999 1014.0  23.9  25.4 999.0 99.0 99.00
2004 01 10 11  54  3.8  4.6  1.66 12.50  9.18 999 1013.8  23.8  25.4 999.0 99.0 99.00
2004 01 10 12  45  3.3  4.7  1.58 11.11  8.90 999 1013.4  23.8  25.4 999.0 99.0 99.00
2004 01 10 13  65  3.3  4.8  1.61 11.11  9.22 999 1013.1  23.7  25.4 999.0 99.0 99.00
2004 01 10 14  64  3.8  4.9  1.65 10.00  9.27 999 1013.2  23.6  25.4 999.0 99.0 99.00
2004 01 10 15  60  3.4  4.6  1.60 11.11  9.31 999 1013.2  23.5  25.4 999.0 99.0 99.00
2004 01 10 16  49  2.9  4.0  1.62 11.11  9.55 999 1013.7  23.6  25.4 999.0 99.0 99.00
2004 01 10 17  44  2.3  3.3  1.76 10.00  9.87 999 1014.5  23.6  25.4 999.0 99.0 99.00
2004 01 10 18  37  2.9  4.2  1.76 20.00 10.28 999 1015.1  23.8  25.4 999.0 99.0 99.00
2004 01 10 19  52  2.7  3.4  2.10 20.00 10.94 999 1015.6  24.1  25.4 999.0 99.0 99.00
2004 01 10 20  45  3.0  4.2  2.10 20.00 11.04 999 1015.7  24.2  25.5 999.0 99.0 99.00
2004 01 10 21  48  3.5  4.5  2.56 20.00 12.73 999 1015.5  24.2  25.5 999.0 99.0 99.00
2004 01 10 22  33  3.4  4.0  2.99 20.00 14.21 999 1015.0  24.2  25.7 999.0 99.0 99.00
